cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1146415767;Camila Lopez;32;camilaaristizabal240@gmail.com;3043976808;false;false;false;inpec;false;false;true;false;true;439;Pereira;Santa Marta;false;porvenir;null
1763832433;Antonia Lopez;35;juanhernandez82@gmail.com;3100069272;false;false;true;armada;false;false;true;true;true;380;Cali;Bogotá;false;proteccion;null
1320099859;Mercedez Lopez;37;camilagutierrez418@gmail.com;3129724816;false;true;true;policia;true;false;false;false;false;306;Manizales;Armenia;true;colfondos;null
1196395465;Sebastian Lopez;72;sebastianfigueroa48@gmail.com;3130001684;false;true;false;minsalud;false;true;true;true;false;457;Medellín;Pereira;true;porvenir;null
1862161257;Ana Gutierrez;19;mercedezhernandez539@gmail.com;3024553520;true;true;true;policia;false;true;true;false;false;121;Manizales;Barranquilla;true;extranjero;null
1818856903;Natalia Hernandez;57;juanfigueroa514@gmail.com;3004745351;false;false;false;policia;true;false;false;false;true;150;Medellín;Cali;false;colfondos;null
1504138132;Ana Gutierrez;58;luismartinez370@gmail.com;3054110119;false;true;false;minsalud;false;false;false;true;true;471;Cali;Cali;false;porvenir;null
1363376790;Ana Lopez;65;camilahernandez649@gmail.com;3042701893;false;true;false;armada;false;false;true;false;false;1007;Cali;Bogotá;true;colfondos;null
1337019350;Sebastian Hernandez;34;estebanhernandez211@gmail.com;3054819460;true;true;true;inpec;false;true;false;true;true;1019;Cúcuta;Santa Marta;true;oldmutual;null
1831465718;Esteban Martinez;22;ludwinmartinez679@gmail.com;3173835160;true;true;false;armada;false;false;true;false;false;489;Bucaramanga;Pereira;true;porvenir;null
1690001545;Mercedez Figueroa;90;estebanaristizabal106@gmail.com;3048041237;false;false;false;minsalud;true;false;true;false;true;692;Manizales;Medellín;false;colfondos;null
1172327106;Mercedez Aristizabal;23;davidaristizabal529@gmail.com;3127396220;true;false;true;mininterior;true;false;false;false;true;1205;Cali;Medellín;false;oldmutual;null
1223873085;Esteban Arango;22;danielaortiz174@gmail.com;3097287811;false;true;false;policia;false;true;false;true;true;477;Santa Marta;Cúcuta;true;proteccion;null
1426311002;Sebastian Aristizabal;57;sebastianramirez385@gmail.com;3157937565;true;true;false;minsalud;false;true;false;false;false;868;Pereira;Bogotá;false;oldmutual;null
1645836620;Luis Arango;27;davidfigueroa140@gmail.com;3179074532;false;true;false;armada;false;false;false;true;false;782;Pereira;Medellín;true;proteccion;null
1013399375;Ana Ortiz;60;anaramirez336@gmail.com;3014644463;true;true;false;policia;true;false;true;false;true;1233;Barranquilla;Medellín;true;porvenir;null
1430866234;Ana Arango;63;antoniaarango935@gmail.com;3143921623;true;true;true;armada;false;false;false;true;false;823;Cartagena;Manizales;true;porvenir;null
1278352536;Camila Ortiz;35;anaortiz148@gmail.com;3022349430;true;false;false;inpec;true;true;false;true;false;180;Cartagena;Cúcuta;false;porvenir;null
1757418136;Camila Figueroa;36;luisfigueroa708@gmail.com;3008261494;false;true;false;inpec;false;true;false;false;false;761;Cartagena;Barranquilla;false;proteccion;null
1792114047;Sebastian Gutierrez;74;estebanramirez303@gmail.com;3190244923;false;false;false;mininterior;false;false;true;false;false;974;Barranquilla;Barranquilla;false;oldmutual;null
1059168806;Esteban Gonzalez;18;sebastianarango383@gmail.com;3053419211;false;true;false;mininterior;false;false;true;true;true;126;Cartagena;Manizales;false;oldmutual;null
1087991516;Luis Gutierrez;54;davidhernandez882@gmail.com;3195472984;false;true;false;minsalud;true;false;true;true;true;503;Cúcuta;Armenia;false;extranjero;null
1061095481;Esteban Lopez;90;antoniaortiz637@gmail.com;3038187405;false;false;false;armada;false;true;false;true;false;144;Medellín;Bucaramanga;false;oldmutual;null
1366357971;Juan Ramirez;41;camilalopez287@gmail.com;3046072718;false;true;true;inpec;true;true;false;true;false;955;Manizales;Medellín;true;oldmutual;null
1295455755;Ludwin Lopez;24;antoniaramirez757@gmail.com;3062077854;true;false;true;mininterior;false;true;true;false;false;567;Medellín;Bogotá;true;extranjero;null
1837923706;Natalia Ramirez;44;sebastianfigueroa694@gmail.com;3080017474;false;false;true;minsalud;false;true;true;false;false;558;Cartagena;Pereira;true;oldmutual;null
1107207168;Ludwin Gonzalez;21;mercedezlopez751@gmail.com;3071637924;true;false;true;armada;false;false;true;false;false;301;Bucaramanga;Cartagena;true;extranjero;null
1889940018;Ludwin Lopez;56;camilaaristizabal762@gmail.com;3031944096;false;true;false;policia;false;false;true;true;true;433;Santa Marta;Cúcuta;false;porvenir;null
1099339318;Sebastian Arango;45;juanlopez519@gmail.com;3077712902;false;true;false;minsalud;false;false;false;true;false;725;Santa Marta;Barranquilla;true;oldmutual;null
1425730321;Ludwin Figueroa;66;ludwingonzalez412@gmail.com;3110401968;true;true;false;minsalud;false;true;true;false;false;449;Bucaramanga;Armenia;false;oldmutual;null
1817525325;Natalia Arango;18;davidmartinez417@gmail.com;3068027782;true;false;false;armada;false;true;true;false;true;1008;Manizales;Manizales;false;porvenir;null
1489335740;Ludwin Gonzalez;61;nataliagonzalez461@gmail.com;3048880737;false;true;true;policia;false;false;false;true;false;563;Armenia;Manizales;false;porvenir;null
1168591759;Sebastian Figueroa;18;luisgonzalez955@gmail.com;3115457338;false;false;false;mininterior;false;false;true;false;true;611;Cartagena;Cali;false;oldmutual;null
1269724022;David Figueroa;75;sebastiangonzalez554@gmail.com;3018187752;false;true;true;minsalud;true;false;true;true;true;422;Barranquilla;Medellín;false;oldmutual;null
1456815074;Daniela Arango;69;nataliaortiz961@gmail.com;3061586695;true;true;true;armada;false;true;true;true;false;690;Cali;Medellín;false;colfondos;null
1754311244;Daniela Gutierrez;44;davidgonzalez157@gmail.com;3171144700;true;false;true;mininterior;false;false;false;false;false;1160;Cúcuta;Pereira;false;porvenir;null
1393923230;Camila Lopez;47;juanlopez953@gmail.com;3003466347;true;true;true;mininterior;true;false;false;true;true;962;Cali;Pereira;true;colfondos;null
1145753744;David Hernandez;84;luismartinez33@gmail.com;3110375445;true;true;true;mininterior;false;true;false;false;true;830;Bogotá;Bogotá;true;porvenir;null
1882627441;Sebastian Gonzalez;64;antoniaortiz211@gmail.com;3013999270;false;false;false;minsalud;true;true;true;false;false;1213;Bogotá;Pereira;true;porvenir;null
1178501289;Daniela Hernandez;53;analopez500@gmail.com;3076097943;false;true;true;inpec;false;false;true;false;false;601;Cúcuta;Manizales;true;extranjero;null
1251687493;Ludwin Gutierrez;58;anamartinez318@gmail.com;3160842078;true;false;false;armada;true;true;false;false;true;1208;Armenia;Cali;false;proteccion;null
1411459758;Camila Hernandez;42;davidlopez432@gmail.com;3050496786;false;false;false;minsalud;true;true;true;false;true;422;Santa Marta;Santa Marta;false;oldmutual;null
1110898098;Ana Ortiz;70;antoniaarango409@gmail.com;3054649741;true;false;false;inpec;false;false;true;true;true;241;Cartagena;Pereira;true;extranjero;null
1248283561;Natalia Arango;87;estebanarango621@gmail.com;3162872888;true;true;true;mininterior;true;true;true;true;true;1141;Armenia;Cartagena;false;oldmutual;null
1208287650;Antonia Gonzalez;89;danielalopez935@gmail.com;3158666666;true;false;false;armada;false;false;false;true;false;443;Manizales;Santa Marta;true;extranjero;null
1887817136;Sebastian Aristizabal;74;anaaristizabal243@gmail.com;3172658556;false;true;true;armada;false;true;false;false;true;875;Armenia;Bogotá;true;porvenir;null
1270309361;Esteban Lopez;18;antonialopez635@gmail.com;3058938985;false;false;true;armada;true;true;false;false;true;992;Santa Marta;Bogotá;true;oldmutual;null
1195571509;Sebastian Ortiz;73;estebanfigueroa731@gmail.com;3153318952;false;true;false;policia;false;true;true;true;false;1226;Manizales;Armenia;true;extranjero;null
1535006677;Ludwin Ortiz;19;camilaramirez759@gmail.com;3177393057;true;true;true;policia;true;true;true;true;true;297;Manizales;Pereira;true;extranjero;null
1318043854;David Gonzalez;70;mercedezgutierrez685@gmail.com;3082677737;true;true;true;inpec;true;false;false;false;false;63;Bucaramanga;Manizales;true;proteccion;null
1640030017;Daniela Figueroa;67;camilaaristizabal442@gmail.com;3010615356;false;true;true;inpec;false;true;true;true;true;1093;Barranquilla;Barranquilla;false;colfondos;null
1083840496;David Ortiz;31;antoniaarango401@gmail.com;3088662115;false;true;false;inpec;false;false;true;true;true;1142;Santa Marta;Barranquilla;false;porvenir;null
1511688885;Sebastian Gonzalez;36;nataliaramirez647@gmail.com;3184660844;false;true;false;minsalud;true;true;true;false;true;819;Armenia;Bucaramanga;false;porvenir;null
1044586362;Esteban Ramirez;62;sebastianlopez844@gmail.com;3034607975;true;true;true;mininterior;false;false;true;true;true;325;Pereira;Medellín;true;oldmutual;null
1429069971;Ana Gutierrez;23;davidfigueroa166@gmail.com;3180573685;true;true;true;armada;false;false;true;true;false;1265;Medellín;Barranquilla;true;colfondos;null
1426592911;Ludwin Ramirez;43;danielamartinez440@gmail.com;3034258507;false;true;true;policia;true;true;true;false;true;889;Medellín;Santa Marta;true;oldmutual;null
1247831979;Mercedez Gonzalez;79;estebangonzalez363@gmail.com;3194583023;false;true;false;inpec;false;false;false;true;true;761;Santa Marta;Bucaramanga;false;porvenir;null
1126369298;Ana Ramirez;72;anagonzalez281@gmail.com;3013532729;false;true;false;minsalud;false;true;true;false;false;991;Cali;Medellín;true;proteccion;null
1449530725;Luis Figueroa;79;camilaarango67@gmail.com;3148108189;false;false;true;mininterior;true;true;false;true;false;884;Barranquilla;Bucaramanga;true;colfondos;null
1642690435;Mercedez Aristizabal;88;ludwinramirez560@gmail.com;3018183884;false;true;true;armada;true;false;true;true;true;568;Bogotá;Medellín;false;colfondos;null
1873987103;Ludwin Gonzalez;43;antoniahernandez760@gmail.com;3022738966;false;false;false;armada;true;true;false;false;false;1058;Manizales;Medellín;false;extranjero;null
1688700009;David Hernandez;37;ludwinhernandez317@gmail.com;3184536552;true;true;true;policia;false;true;true;true;true;939;Santa Marta;Bucaramanga;false;proteccion;null
