cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1463202893;Antonia Gonzalez;39;luisarango192@gmail.com;3108605480;true;false;false;policia;true;true;true;false;true;992;Barranquilla;Pereira;true;porvenir;null
1318845827;Daniela Ortiz;21;mercedezarango331@gmail.com;3008940224;true;false;true;policia;true;false;false;true;true;114;Bucaramanga;Cartagena;false;porvenir;null
1230848336;Daniela Figueroa;66;camilagutierrez951@gmail.com;3089315012;true;false;true;armada;false;true;true;true;true;409;Bogotá;Armenia;true;proteccion;null
1875108624;Antonia Ramirez;66;anaarango592@gmail.com;3125116921;true;true;false;armada;false;false;true;true;true;886;Bucaramanga;Cartagena;true;porvenir;null
1517563837;Natalia Ortiz;90;sebastianmartinez236@gmail.com;3159220367;true;false;true;mininterior;false;true;false;true;false;826;Bucaramanga;Manizales;true;colfondos;null
1692567136;Ana Figueroa;44;davidlopez667@gmail.com;3199176174;false;true;false;mininterior;false;true;true;false;true;552;Medellín;Medellín;true;proteccion;null
1526478474;Juan Hernandez;49;davidmartinez136@gmail.com;3021167353;false;false;false;armada;true;false;false;false;true;288;Cali;Medellín;true;extranjero;null
1236763864;Luis Ramirez;19;davidarango6@gmail.com;3012857275;true;true;true;minsalud;true;true;false;true;true;88;Armenia;Bogotá;true;extranjero;null
1307519292;Camila Ortiz;72;anagonzalez921@gmail.com;3039947238;true;true;true;policia;true;true;true;true;true;895;Bucaramanga;Cartagena;false;oldmutual;null
1069479619;Luis Figueroa;51;sebastianmartinez921@gmail.com;3109473847;false;true;false;inpec;true;false;false;true;false;520;Bucaramanga;Pereira;true;porvenir;null
1585612015;Juan Figueroa;37;estebanarango683@gmail.com;3018860112;false;false;false;armada;false;true;false;false;true;1121;Santa Marta;Cartagena;false;oldmutual;null
1335631548;Mercedez Ramirez;86;nataliafigueroa786@gmail.com;3083051884;false;false;false;mininterior;false;false;false;false;true;711;Cúcuta;Bogotá;true;extranjero;null
1705418400;Sebastian Ramirez;56;ludwinortiz843@gmail.com;3129892032;false;false;false;armada;false;false;false;false;false;423;Cartagena;Santa Marta;false;extranjero;null
1766014765;Ludwin Aristizabal;30;estebanfigueroa956@gmail.com;3109043339;true;true;true;mininterior;false;false;true;false;true;55;Cartagena;Cartagena;true;proteccion;null
