cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1190413155;Camila Arango;40;davidortiz875@gmail.com;3122308227;false;false;true;inpec;false;true;true;false;false;198;Pereira;Cúcuta;true;colfondos;null
1589565118;Antonia Ramirez;54;davidaristizabal473@gmail.com;3015954743;true;false;false;inpec;false;false;false;true;true;71;Medellín;Barranquilla;true;oldmutual;null
1493788350;Juan Martinez;63;luisramirez332@gmail.com;3035858260;false;false;false;mininterior;true;false;false;false;false;363;Cali;Medellín;true;oldmutual;null
1289527547;Esteban Hernandez;59;nataliagonzalez546@gmail.com;3145867324;false;true;false;inpec;true;true;true;true;false;900;Manizales;Santa Marta;true;extranjero;null
1461793922;Antonia Ortiz;62;antoniaarango99@gmail.com;3104848746;true;false;true;mininterior;false;true;true;false;false;1156;Armenia;Bucaramanga;false;porvenir;null
1723439620;Esteban Arango;65;estebanaristizabal428@gmail.com;3022939464;true;false;false;minsalud;true;true;true;false;true;811;Medellín;Bogotá;true;extranjero;null
1899032846;Natalia Figueroa;78;ludwinhernandez271@gmail.com;3190859555;false;false;true;policia;false;false;true;false;true;540;Cartagena;Cali;false;colfondos;null
1376322707;Ana Gutierrez;36;luislopez570@gmail.com;3042388230;false;false;false;policia;false;true;false;false;false;52;Pereira;Cartagena;false;porvenir;null
1836216454;Esteban Gonzalez;47;davidaristizabal527@gmail.com;3000611206;false;true;false;minsalud;true;true;false;true;true;82;Cúcuta;Barranquilla;false;colfondos;null
1143188280;Esteban Ramirez;57;antoniagonzalez934@gmail.com;3034472455;false;true;true;minsalud;false;false;true;false;true;1114;Santa Marta;Bucaramanga;false;porvenir;null
1277635046;Luis Gonzalez;40;sebastianarango232@gmail.com;3174097836;false;false;true;minsalud;false;true;true;false;false;619;Cúcuta;Cali;false;extranjero;null
1100653330;Antonia Lopez;68;ludwinramirez88@gmail.com;3096371394;true;false;false;inpec;true;true;true;true;true;256;Armenia;Bucaramanga;false;proteccion;null
1616298687;Luis Ortiz;46;ludwinramirez871@gmail.com;3032338186;false;false;true;mininterior;false;true;true;false;true;723;Cartagena;Armenia;false;oldmutual;null
1847150285;Ana Figueroa;36;sebastianortiz495@gmail.com;3108151884;false;false;true;inpec;false;false;true;false;false;497;Armenia;Cúcuta;true;proteccion;null
1793744963;Daniela Ortiz;56;camilagonzalez577@gmail.com;3005525295;true;true;false;policia;false;true;false;false;false;829;Manizales;Cartagena;false;proteccion;null
1504689646;Sebastian Arango;34;danielafigueroa108@gmail.com;3085472309;true;true;false;armada;true;false;true;true;false;440;Bucaramanga;Bucaramanga;true;porvenir;null
1641005004;Ludwin Gonzalez;30;ludwinaristizabal634@gmail.com;3102872432;true;false;true;mininterior;true;false;true;false;false;335;Manizales;Medellín;true;colfondos;null
1141082466;Camila Gutierrez;79;ludwingutierrez581@gmail.com;3001371942;false;false;true;policia;false;false;true;false;false;100;Pereira;Cartagena;true;extranjero;null
1489051392;Ana Ramirez;31;nataliagonzalez762@gmail.com;3087672636;false;true;true;policia;true;false;false;true;true;151;Barranquilla;Pereira;true;proteccion;null
1487377343;Ana Arango;65;nataliafigueroa752@gmail.com;3177652096;true;true;false;minsalud;true;false;false;true;true;443;Armenia;Cali;false;oldmutual;null
