cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1334407443;Ludwin Lopez;66;sebastiangonzalez939@gmail.com;3136233475;true;false;true;minsalud;true;false;false;false;true;882;Pereira;Manizales;false;porvenir;null
1114992294;Sebastian Ramirez;60;danielalopez907@gmail.com;3050564751;false;true;false;armada;false;true;false;false;false;831;Bucaramanga;Barranquilla;true;extranjero;null
1055482664;Ludwin Lopez;18;ludwinlopez901@gmail.com;3032790897;true;true;true;mininterior;true;true;true;false;true;825;Bucaramanga;Bucaramanga;true;proteccion;null
1708351908;Sebastian Arango;68;camilaortiz733@gmail.com;3194976266;false;false;true;policia;false;true;true;true;false;276;Armenia;Bucaramanga;true;proteccion;null
1807106062;Luis Gutierrez;23;anahernandez628@gmail.com;3005334228;false;true;false;armada;true;false;false;false;false;647;Cali;Cartagena;false;oldmutual;null
1752729816;Juan Lopez;59;estebanaristizabal563@gmail.com;3054881123;true;false;false;mininterior;true;false;true;false;true;1201;Manizales;Bogotá;false;colfondos;null
1644704876;Esteban Gonzalez;37;davidarango160@gmail.com;3065737784;true;false;false;inpec;true;false;false;true;false;963;Cali;Barranquilla;false;oldmutual;null
1556942216;Mercedez Gutierrez;18;mercedezarango34@gmail.com;3075745922;true;true;false;mininterior;false;true;true;true;false;70;Bucaramanga;Cartagena;true;proteccion;null
1811546406;Antonia Ramirez;20;juangutierrez432@gmail.com;3145391500;true;true;true;minsalud;false;false;false;false;true;1109;Cúcuta;Medellín;false;extranjero;null
1193548852;Sebastian Aristizabal;24;sebastianlopez956@gmail.com;3158129105;true;true;true;armada;true;true;true;true;true;204;Bogotá;Santa Marta;false;colfondos;null
1408210327;Sebastian Ortiz;31;sebastiangonzalez195@gmail.com;3163857976;true;false;false;minsalud;true;true;true;true;false;973;Pereira;Medellín;false;proteccion;null
