cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1615679096;Esteban Arango;64;sebastianmartinez356@gmail.com;3137676473;false;false;false;armada;true;true;false;true;false;209;Cartagena;Manizales;true;proteccion;null
1717661480;Ludwin Aristizabal;68;nataliaaristizabal563@gmail.com;3142677721;false;true;true;policia;true;true;false;true;false;622;Cali;Bucaramanga;true;proteccion;null
1464584734;Natalia Lopez;78;camilafigueroa812@gmail.com;3091029361;true;false;false;minsalud;true;true;true;true;true;129;Pereira;Cali;false;proteccion;null
1212656904;Sebastian Martinez;43;mercedezaristizabal535@gmail.com;3023945118;false;false;true;armada;true;true;true;false;true;405;Cartagena;Bucaramanga;true;proteccion;null
1724181827;Ana Martinez;71;estebanramirez334@gmail.com;3128508866;false;false;true;policia;true;false;false;false;false;1135;Manizales;Medellín;false;extranjero;null
1769527625;Ludwin Martinez;86;sebastianramirez131@gmail.com;3018197060;true;false;true;inpec;true;true;true;true;false;739;Cali;Pereira;true;porvenir;null
1772997963;Antonia Gutierrez;19;davidhernandez139@gmail.com;3091864471;false;false;false;armada;true;true;false;true;false;1008;Bucaramanga;Manizales;true;colfondos;null
1095726169;Ana Gonzalez;60;luisortiz88@gmail.com;3126722454;true;false;true;mininterior;false;false;false;false;true;217;Santa Marta;Pereira;true;oldmutual;null
1002220072;David Hernandez;73;sebastianaristizabal182@gmail.com;3187689087;false;false;false;mininterior;false;true;false;false;true;318;Santa Marta;Cúcuta;false;porvenir;null
1247932458;Antonia Lopez;55;mercedezhernandez571@gmail.com;3089086180;false;false;false;minsalud;false;true;true;false;true;200;Cali;Pereira;true;colfondos;null
1360730423;David Gonzalez;68;ludwinaristizabal35@gmail.com;3095237188;true;true;true;policia;false;true;false;false;false;342;Pereira;Cúcuta;false;extranjero;null
1564931584;Antonia Gutierrez;84;luishernandez508@gmail.com;3108924101;false;true;false;minsalud;false;true;false;true;true;413;Manizales;Cúcuta;false;colfondos;null
1272145971;David Gonzalez;71;ludwingonzalez723@gmail.com;3190218196;true;true;true;inpec;false;true;false;false;false;729;Pereira;Bogotá;true;oldmutual;null
1691003606;Natalia Aristizabal;23;davidaristizabal409@gmail.com;3143259638;true;true;true;minsalud;false;true;true;false;false;750;Armenia;Cúcuta;true;porvenir;null
1263895836;Mercedez Arango;23;anagonzalez903@gmail.com;3141691264;false;false;false;inpec;false;false;false;true;false;1110;Bucaramanga;Bogotá;false;colfondos;null
1631006196;Ludwin Arango;50;camilahernandez710@gmail.com;3018975157;false;false;false;armada;false;false;true;false;false;1079;Cali;Barranquilla;false;porvenir;null
1025295678;Antonia Martinez;58;juanaristizabal832@gmail.com;3193637940;false;true;false;policia;false;false;false;false;true;315;Bucaramanga;Pereira;true;colfondos;null
1681274837;Esteban Ramirez;29;danielalopez779@gmail.com;3029307625;true;true;true;inpec;true;false;false;true;true;282;Medellín;Cúcuta;true;colfondos;null
1196827714;Natalia Arango;86;danielagonzalez823@gmail.com;3104080470;false;false;true;mininterior;false;false;false;false;false;612;Barranquilla;Barranquilla;true;proteccion;null
1395453363;Ana Ramirez;85;mercedezaristizabal159@gmail.com;3010899235;true;false;false;mininterior;false;true;true;true;true;1030;Santa Marta;Barranquilla;false;extranjero;null
