cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1089546713;Mercedez Ortiz;74;luislopez72@gmail.com;3122804165;true;true;true;minsalud;true;false;false;false;false;283;Santa Marta;Armenia;true;colfondos;null
1149014060;Daniela Ortiz;45;juanmartinez436@gmail.com;3161420332;false;false;false;mininterior;false;false;false;false;true;527;Cartagena;Barranquilla;false;oldmutual;null
1888972808;David Lopez;42;davidaristizabal939@gmail.com;3096460840;true;true;true;inpec;true;true;false;false;true;836;Cali;Medellín;true;extranjero;null
1606946312;Camila Ortiz;29;antoniaortiz882@gmail.com;3144089403;true;true;true;mininterior;false;false;true;false;false;302;Manizales;Bucaramanga;true;oldmutual;null
1580717821;Mercedez Gutierrez;70;antoniahernandez593@gmail.com;3154286749;false;true;false;mininterior;false;false;true;true;true;1089;Manizales;Medellín;false;proteccion;null
1155854947;Luis Arango;73;juanhernandez509@gmail.com;3155570305;false;false;false;minsalud;false;true;true;true;false;425;Barranquilla;Bucaramanga;true;extranjero;null
1233784145;Sebastian Hernandez;78;sebastianlopez597@gmail.com;3126723754;false;false;false;armada;true;true;false;false;true;528;Cali;Bogotá;false;proteccion;null
1342340260;Antonia Figueroa;81;davidarango682@gmail.com;3022658390;true;false;true;minsalud;true;true;true;true;false;874;Manizales;Pereira;false;proteccion;null
1631400471;Natalia Lopez;29;mercedezmartinez447@gmail.com;3023853722;true;true;false;inpec;true;true;true;false;false;145;Cartagena;Bucaramanga;false;oldmutual;null
1075328817;David Ortiz;83;mercedezhernandez153@gmail.com;3050585860;true;false;true;policia;true;false;true;false;false;1154;Cartagena;Manizales;true;colfondos;null
1139483248;Mercedez Figueroa;60;natalialopez460@gmail.com;3187810979;true;true;true;policia;true;false;false;true;true;1275;Cartagena;Bogotá;false;extranjero;null
1521373499;Camila Gutierrez;88;camilaarango987@gmail.com;3086652821;true;true;true;policia;false;true;false;true;false;537;Cali;Cartagena;false;proteccion;null
1753006178;Antonia Hernandez;50;ludwinaristizabal797@gmail.com;3093900660;true;true;false;mininterior;false;false;false;true;true;622;Manizales;Pereira;true;extranjero;null
1706194956;David Figueroa;39;anaaristizabal218@gmail.com;3156338580;false;false;true;inpec;false;false;true;false;true;555;Cúcuta;Cali;false;extranjero;null
1293222981;David Aristizabal;46;ludwinortiz245@gmail.com;3132180622;false;true;true;armada;false;true;false;false;false;48;Bogotá;Cartagena;false;colfondos;null
1488976364;Camila Aristizabal;48;luismartinez128@gmail.com;3181681503;true;false;false;mininterior;false;false;true;true;false;26;Cali;Medellín;false;porvenir;null
1322286979;Ludwin Hernandez;56;mercedezramirez967@gmail.com;3063008403;true;false;false;minsalud;false;true;false;true;true;785;Manizales;Santa Marta;true;proteccion;null
1241885267;Camila Gutierrez;79;anaaristizabal924@gmail.com;3004403597;false;true;false;minsalud;false;false;true;true;true;1266;Medellín;Armenia;false;porvenir;null
1890775832;Luis Ramirez;32;camilaaristizabal887@gmail.com;3160944106;false;true;true;inpec;false;false;true;false;true;165;Cartagena;Pereira;false;extranjero;null
1769415840;Juan Figueroa;51;estebanlopez632@gmail.com;3138931755;true;true;false;policia;false;true;false;true;true;1103;Pereira;Cali;true;extranjero;null
1380183398;Ludwin Arango;40;antoniamartinez501@gmail.com;3043228370;false;false;true;armada;true;false;false;true;false;304;Bucaramanga;Cartagena;true;porvenir;null
1516132311;Daniela Martinez;65;antoniamartinez562@gmail.com;3163722829;false;true;false;policia;false;true;false;true;true;1181;Armenia;Armenia;true;oldmutual;null
1316051601;Natalia Aristizabal;29;estebanarango284@gmail.com;3080517183;false;true;true;policia;true;false;true;false;false;1240;Bogotá;Manizales;true;colfondos;null
