cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1639994663;Natalia Aristizabal;19;mercedezgonzalez170@gmail.com;3157801768;true;false;true;minsalud;true;true;true;false;true;247;Manizales;Armenia;false;colfondos;null
1547487256;Antonia Hernandez;22;davidgutierrez243@gmail.com;3102083043;false;true;true;armada;false;false;false;true;true;384;Bogotá;Cali;true;oldmutual;null
1895105860;Ludwin Gonzalez;36;davidramirez318@gmail.com;3180731837;true;false;true;mininterior;true;false;true;true;false;225;Cali;Manizales;true;oldmutual;null
1516821579;Sebastian Martinez;65;camilaramirez588@gmail.com;3013922580;true;true;true;mininterior;false;false;true;false;false;486;Bucaramanga;Bogotá;true;extranjero;null
1052603113;Ludwin Lopez;56;luishernandez559@gmail.com;3050091917;true;true;false;minsalud;false;true;true;true;true;498;Cartagena;Pereira;true;extranjero;null
1505605048;Antonia Gutierrez;42;danielaaristizabal577@gmail.com;3048367512;true;true;true;minsalud;false;false;true;true;true;248;Bucaramanga;Cali;true;porvenir;null
1640386161;Natalia Gutierrez;55;mercedezfigueroa547@gmail.com;3190889633;true;false;true;mininterior;true;true;true;false;true;1037;Pereira;Pereira;false;proteccion;null
1397068184;Daniela Aristizabal;52;danielaarango450@gmail.com;3093591949;true;true;false;inpec;true;false;true;false;false;734;Bucaramanga;Pereira;true;oldmutual;null
1428107852;Natalia Gonzalez;62;davidhernandez276@gmail.com;3080202444;true;true;false;armada;false;true;true;true;true;1215;Medellín;Bucaramanga;false;proteccion;null
1139047677;Esteban Arango;28;sebastianlopez942@gmail.com;3121649941;false;false;true;mininterior;true;true;true;false;true;421;Cartagena;Pereira;false;oldmutual;null
1175028673;Natalia Figueroa;65;estebanmartinez235@gmail.com;3022230241;false;true;false;inpec;false;false;false;false;false;476;Cali;Medellín;true;oldmutual;null
1726409919;Esteban Hernandez;33;danielalopez54@gmail.com;3052491695;true;true;false;mininterior;true;true;true;false;true;1145;Bucaramanga;Cúcuta;true;porvenir;null
1870552116;Ludwin Arango;21;juanortiz373@gmail.com;3199033244;true;true;true;inpec;true;true;false;true;false;786;Bucaramanga;Pereira;true;proteccion;null
1512149645;Antonia Martinez;44;juanramirez582@gmail.com;3144045928;false;false;false;minsalud;false;true;true;false;false;268;Armenia;Medellín;false;colfondos;null
1398030891;David Aristizabal;66;ludwinlopez988@gmail.com;3003542408;false;true;true;mininterior;false;true;true;true;true;1117;Medellín;Cali;false;oldmutual;null
1728850077;Ana Gonzalez;78;antoniaaristizabal418@gmail.com;3112985158;true;false;false;minsalud;false;true;false;false;false;838;Bucaramanga;Cartagena;true;colfondos;null
1025806854;Antonia Hernandez;65;ludwinfigueroa617@gmail.com;3030014044;false;false;true;inpec;false;false;true;false;false;502;Bucaramanga;Cali;true;colfondos;null
1350192780;Esteban Aristizabal;36;davidaristizabal957@gmail.com;3143508059;true;true;true;armada;true;false;true;true;false;751;Pereira;Cali;false;colfondos;null
1387592082;David Figueroa;86;nataliaarango892@gmail.com;3080155571;true;false;false;inpec;true;false;false;true;true;777;Cartagena;Manizales;false;colfondos;null
1358237555;Ludwin Aristizabal;22;ludwingonzalez416@gmail.com;3137033883;false;false;true;inpec;true;false;false;false;true;1275;Cúcuta;Santa Marta;true;porvenir;null
1648741967;Esteban Aristizabal;62;anahernandez83@gmail.com;3117697457;false;true;true;mininterior;true;false;true;false;false;1029;Bucaramanga;Armenia;false;oldmutual;null
1795455053;Sebastian Ramirez;70;davidgonzalez38@gmail.com;3197427992;false;false;true;policia;false;true;true;false;false;611;Manizales;Manizales;false;colfondos;null
1465488596;Camila Gutierrez;45;analopez807@gmail.com;3113556310;false;false;true;policia;false;false;false;false;false;851;Bogotá;Bogotá;true;colfondos;null
1840564224;Juan Hernandez;28;danielafigueroa713@gmail.com;3064085049;false;true;false;policia;false;true;true;false;false;1177;Bogotá;Manizales;true;extranjero;null
1552453074;David Aristizabal;30;davidmartinez426@gmail.com;3136636358;false;true;false;policia;true;true;false;true;false;961;Pereira;Santa Marta;false;porvenir;null
1775165974;David Figueroa;18;ludwinortiz214@gmail.com;3038929008;true;false;true;armada;true;true;false;true;true;1205;Manizales;Pereira;false;colfondos;null
1426421565;Luis Figueroa;83;ludwinaristizabal945@gmail.com;3027017575;true;false;false;armada;true;true;true;true;false;1055;Barranquilla;Armenia;false;proteccion;null
1641383717;Ana Hernandez;86;mercedezarango883@gmail.com;3041833007;true;false;false;armada;true;true;false;true;false;761;Bucaramanga;Barranquilla;false;porvenir;null
1315279754;Luis Gutierrez;50;juanfigueroa430@gmail.com;3039034293;false;true;true;policia;false;false;false;false;false;605;Cúcuta;Bucaramanga;false;extranjero;null
1542768954;Esteban Hernandez;37;mercedezmartinez724@gmail.com;3129615049;true;true;false;minsalud;true;false;true;false;true;874;Cartagena;Cúcuta;true;porvenir;null
1119505905;Sebastian Gonzalez;58;camilaramirez418@gmail.com;3092464238;true;true;false;minsalud;false;false;false;false;false;956;Cartagena;Pereira;false;colfondos;null
1730594050;Antonia Hernandez;60;davidarango876@gmail.com;3146714116;false;true;true;mininterior;false;true;false;true;false;243;Cúcuta;Cúcuta;true;extranjero;null
1677346255;Antonia Figueroa;31;ludwinfigueroa391@gmail.com;3115853822;false;true;false;minsalud;true;false;true;true;true;729;Santa Marta;Santa Marta;true;extranjero;null
1652613158;David Gutierrez;53;sebastianaristizabal243@gmail.com;3040602809;false;true;true;policia;false;false;true;true;true;873;Manizales;Cúcuta;false;oldmutual;null
1004415898;Esteban Gutierrez;36;ludwingutierrez976@gmail.com;3134752694;true;true;false;inpec;true;false;true;false;true;610;Medellín;Armenia;false;porvenir;null
1279251103;Sebastian Martinez;33;danielalopez280@gmail.com;3006666006;false;true;true;inpec;true;true;true;true;false;342;Manizales;Barranquilla;false;proteccion;null
1353487159;Ludwin Figueroa;81;ludwinarango404@gmail.com;3179012547;true;true;false;inpec;true;true;true;false;true;860;Armenia;Cali;true;proteccion;null
