cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1091872206;David Arango;71;davidgutierrez836@gmail.com;3072112635;true;false;false;inpec;true;true;false;true;false;89;Armenia;Cali;false;colfondos;null
1708868782;Sebastian Hernandez;30;anagutierrez795@gmail.com;3042188840;false;true;false;minsalud;true;false;true;false;false;273;Manizales;Cartagena;true;proteccion;null
1687597974;Sebastian Arango;34;ludwingutierrez85@gmail.com;3036917945;false;true;true;inpec;true;false;false;true;false;493;Bogotá;Bucaramanga;false;colfondos;null
1734482080;Antonia Hernandez;68;ludwinaristizabal262@gmail.com;3178720293;false;true;false;armada;true;false;true;true;true;643;Manizales;Barranquilla;false;oldmutual;null
1665808354;Luis Arango;57;camilamartinez642@gmail.com;3183087473;true;true;true;inpec;false;true;false;false;true;380;Pereira;Medellín;true;oldmutual;null
1355138282;David Aristizabal;62;nataliaortiz493@gmail.com;3093151226;true;true;false;policia;true;true;false;true;false;215;Manizales;Manizales;false;oldmutual;null
1456678080;Esteban Figueroa;59;camilaortiz448@gmail.com;3191271736;false;true;false;inpec;false;false;false;false;false;236;Medellín;Bogotá;true;extranjero;null
1402797717;Antonia Arango;43;estebanhernandez737@gmail.com;3155015826;false;true;true;inpec;true;false;false;true;false;15;Cali;Bogotá;false;oldmutual;null
1102751888;Mercedez Ramirez;41;mercedezgonzalez729@gmail.com;3183234338;false;true;false;armada;false;true;true;false;true;303;Cartagena;Manizales;true;oldmutual;null
1054904361;Sebastian Gonzalez;52;antonialopez672@gmail.com;3072460739;false;false;false;minsalud;false;false;false;true;true;1275;Santa Marta;Bogotá;false;porvenir;null
1251826605;Antonia Hernandez;87;danielaarango548@gmail.com;3135426946;false;true;true;armada;false;false;false;true;false;1054;Bucaramanga;Cúcuta;false;extranjero;null
