cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1067311153;Mercedez Martinez;82;sebastianaristizabal13@gmail.com;3191249095;false;true;false;minsalud;false;false;true;false;false;378;Santa Marta;Barranquilla;true;colfondos;null
1166972102;Ana Figueroa;54;camilahernandez735@gmail.com;3022022765;true;false;false;inpec;false;true;false;false;false;1041;Barranquilla;Bucaramanga;false;porvenir;null
1559647520;Luis Martinez;39;sebastiangonzalez760@gmail.com;3071454012;true;false;false;mininterior;false;false;false;false;false;42;Bogotá;Bogotá;false;colfondos;null
1386416961;Ana Gutierrez;74;davidlopez689@gmail.com;3085943040;true;false;true;policia;true;false;false;true;true;874;Armenia;Manizales;false;colfondos;null
1381007392;Sebastian Ramirez;55;nataliaarango128@gmail.com;3194108513;false;false;true;policia;false;false;true;false;true;649;Barranquilla;Manizales;false;porvenir;null
1096791949;Ana Martinez;21;camilamartinez650@gmail.com;3198806926;true;false;true;armada;true;true;true;true;false;961;Medellín;Medellín;false;colfondos;null
1598901840;Mercedez Lopez;29;luisarango686@gmail.com;3006639296;true;true;false;armada;true;false;false;true;true;1166;Pereira;Santa Marta;true;extranjero;null
1129333381;Sebastian Gonzalez;59;anamartinez290@gmail.com;3002801749;false;false;true;policia;false;false;false;true;false;689;Armenia;Cúcuta;false;extranjero;null
1286739092;Daniela Ramirez;74;danielaarango311@gmail.com;3146246395;true;false;false;armada;true;true;false;true;true;663;Barranquilla;Bucaramanga;false;colfondos;null
1429356984;Mercedez Gonzalez;80;mercedezramirez871@gmail.com;3099946777;true;false;false;inpec;true;false;true;true;true;614;Pereira;Medellín;false;extranjero;null
1889274222;Antonia Martinez;80;mercedezfigueroa554@gmail.com;3160015480;true;true;false;mininterior;true;true;true;true;false;459;Armenia;Bucaramanga;false;colfondos;null
1129596520;Mercedez Ortiz;62;estebanramirez985@gmail.com;3169424528;true;false;false;minsalud;false;false;false;false;true;738;Cúcuta;Santa Marta;true;colfondos;null
1284179946;Sebastian Gonzalez;76;juanortiz722@gmail.com;3178805582;false;true;false;armada;false;true;false;true;true;665;Bogotá;Armenia;true;colfondos;null
1360598268;Luis Martinez;60;camilaortiz118@gmail.com;3111058694;false;true;false;armada;true;false;false;false;false;358;Barranquilla;Cali;false;oldmutual;null
1390696320;Daniela Hernandez;86;estebanmartinez5@gmail.com;3199007529;false;false;true;inpec;true;true;false;false;true;1286;Armenia;Cúcuta;true;proteccion;null
1330639569;Natalia Gutierrez;28;sebastianramirez120@gmail.com;3025762312;false;true;true;armada;true;false;false;false;true;542;Cartagena;Cali;false;extranjero;null
1064710140;Esteban Aristizabal;87;antoniaramirez170@gmail.com;3171828190;false;false;false;armada;true;false;false;true;true;188;Pereira;Cali;false;proteccion;null
1426468236;Esteban Martinez;50;mercedezlopez138@gmail.com;3189757968;true;true;false;minsalud;true;true;false;true;true;1193;Medellín;Bucaramanga;true;extranjero;null
1706461042;Daniela Hernandez;54;danielaaristizabal445@gmail.com;3143920335;true;true;true;armada;false;false;true;false;false;904;Cartagena;Pereira;false;oldmutual;null
1523425158;Esteban Ortiz;81;sebastianhernandez332@gmail.com;3142509693;true;false;true;armada;false;true;true;false;true;1291;Cartagena;Medellín;true;porvenir;null
1164937144;Camila Aristizabal;29;mercedezlopez417@gmail.com;3198246467;false;false;false;minsalud;false;false;true;true;true;254;Manizales;Medellín;true;colfondos;null
1207215441;Sebastian Hernandez;24;nataliaaristizabal5@gmail.com;3113206119;true;false;false;minsalud;false;false;true;false;true;222;Santa Marta;Barranquilla;false;colfondos;null
1822990832;Mercedez Lopez;67;nataliafigueroa806@gmail.com;3085397792;true;true;true;inpec;true;false;true;true;true;1086;Bucaramanga;Santa Marta;true;oldmutual;null
1538026667;Ana Figueroa;87;danielahernandez86@gmail.com;3158178467;true;false;false;mininterior;false;false;false;true;true;493;Barranquilla;Bogotá;true;extranjero;null
1520419209;Juan Gonzalez;51;danielaramirez646@gmail.com;3007963040;false;true;false;minsalud;true;false;true;true;false;1115;Bogotá;Cúcuta;true;porvenir;null
1017539973;Mercedez Figueroa;81;estebanarango645@gmail.com;3183711973;true;false;true;inpec;true;true;true;false;false;1159;Armenia;Bucaramanga;false;oldmutual;null
1783027522;Antonia Gutierrez;77;luisgutierrez92@gmail.com;3183381419;false;false;false;minsalud;false;false;false;true;false;564;Medellín;Pereira;true;porvenir;null
1650368896;Antonia Martinez;31;antoniaramirez159@gmail.com;3177567024;true;true;true;armada;true;true;true;false;true;869;Bucaramanga;Barranquilla;false;colfondos;null
1630965609;Natalia Figueroa;29;camilagonzalez698@gmail.com;3093756182;true;false;true;armada;true;false;true;true;false;316;Barranquilla;Armenia;true;extranjero;null
1304522239;David Figueroa;44;estebanramirez643@gmail.com;3051243455;true;false;false;minsalud;true;true;false;true;true;868;Bogotá;Pereira;false;porvenir;null
1399693814;Camila Ramirez;66;juanarango407@gmail.com;3157563250;false;false;false;mininterior;false;true;false;false;true;531;Armenia;Cúcuta;false;extranjero;null
1687355266;Esteban Ramirez;60;antoniahernandez850@gmail.com;3157204909;false;true;false;armada;false;true;true;false;true;1288;Bucaramanga;Bogotá;false;proteccion;null
1269981364;Esteban Hernandez;48;estebangutierrez965@gmail.com;3069489601;true;true;true;armada;false;false;true;true;true;410;Medellín;Pereira;true;extranjero;null
1225878338;Antonia Figueroa;39;anaarango759@gmail.com;3148585029;true;false;true;policia;true;false;true;true;true;979;Cali;Santa Marta;false;extranjero;null
1006110729;Mercedez Aristizabal;46;antoniagutierrez916@gmail.com;3074109422;false;true;false;inpec;true;true;false;true;false;551;Cartagena;Cali;false;colfondos;null
1179231594;Luis Lopez;79;mercedezhernandez183@gmail.com;3008808818;false;true;false;mininterior;false;true;true;false;false;9;Manizales;Armenia;false;proteccion;null
1018801895;Esteban Gonzalez;46;davidaristizabal630@gmail.com;3036604522;true;true;true;armada;false;false;true;true;true;361;Bucaramanga;Armenia;true;colfondos;null
1587782598;Daniela Gutierrez;71;ludwinortiz622@gmail.com;3168141973;true;true;true;mininterior;false;false;false;false;false;892;Bucaramanga;Manizales;true;porvenir;null
1232962044;Camila Lopez;37;estebanortiz431@gmail.com;3126575290;true;true;true;policia;true;false;true;false;false;772;Armenia;Cúcuta;true;proteccion;null
1103656241;Natalia Gonzalez;39;nataliaortiz653@gmail.com;3090870330;false;false;false;minsalud;false;false;true;true;false;904;Manizales;Bogotá;false;porvenir;null
1383771242;Daniela Gonzalez;88;danielagutierrez438@gmail.com;3095569823;false;true;false;inpec;false;false;true;true;false;246;Armenia;Santa Marta;false;porvenir;null
1515070051;Esteban Martinez;82;antoniagutierrez968@gmail.com;3057700571;false;true;true;policia;false;true;true;true;false;1028;Cali;Pereira;true;colfondos;null
1469748404;Luis Lopez;18;nataliagonzalez980@gmail.com;3017663197;true;true;false;policia;true;true;false;false;false;573;Pereira;Pereira;false;porvenir;null
1168124544;Ana Ortiz;36;ludwinaristizabal209@gmail.com;3112738190;false;true;true;policia;false;false;false;false;true;1178;Cali;Medellín;true;porvenir;null
1600282888;Ludwin Arango;58;luisfigueroa859@gmail.com;3105845262;true;false;true;minsalud;true;false;false;true;false;662;Pereira;Cali;true;oldmutual;null
1137131929;Mercedez Gonzalez;78;camilalopez50@gmail.com;3028819887;true;false;false;policia;false;true;true;true;false;1244;Manizales;Santa Marta;false;porvenir;null
1475823993;Camila Hernandez;51;davidlopez899@gmail.com;3107452774;false;true;true;armada;false;true;true;false;true;1038;Bogotá;Cali;false;oldmutual;null
1395342348;Mercedez Ramirez;20;anaramirez216@gmail.com;3061807061;true;true;false;minsalud;false;true;false;true;true;577;Cartagena;Armenia;false;porvenir;null
1816535694;Camila Arango;33;luisortiz264@gmail.com;3107941303;true;false;false;mininterior;true;true;false;false;false;194;Barranquilla;Santa Marta;false;porvenir;null
1073395930;Mercedez Figueroa;81;analopez866@gmail.com;3193052964;false;false;true;minsalud;false;true;true;false;true;235;Manizales;Santa Marta;true;proteccion;null
1663649509;David Gonzalez;33;sebastianlopez509@gmail.com;3179191216;false;false;false;armada;true;false;false;false;true;254;Cartagena;Cúcuta;false;proteccion;null
1584473951;David Aristizabal;66;luisfigueroa40@gmail.com;3101676291;true;true;false;policia;false;false;false;true;false;1099;Bogotá;Bucaramanga;false;colfondos;null
1097959207;Daniela Gonzalez;59;antonialopez998@gmail.com;3036111100;false;false;false;policia;false;false;false;true;true;729;Barranquilla;Santa Marta;false;oldmutual;null
1653616337;Ludwin Aristizabal;23;mercedezfigueroa443@gmail.com;3182676033;true;false;true;minsalud;false;true;false;false;false;753;Cali;Medellín;false;colfondos;null
1763519879;Ludwin Aristizabal;60;camilahernandez725@gmail.com;3139101750;false;true;true;mininterior;false;false;true;true;false;500;Manizales;Santa Marta;true;extranjero;null
1608785908;Ana Gonzalez;90;sebastiangutierrez494@gmail.com;3180711329;false;false;false;armada;false;false;false;true;true;433;Bogotá;Barranquilla;true;colfondos;null
1025500890;Ludwin Aristizabal;53;ludwingutierrez859@gmail.com;3008285748;true;true;false;inpec;true;false;true;true;true;377;Cúcuta;Manizales;false;porvenir;null
1406696085;Juan Ortiz;79;estebanhernandez393@gmail.com;3134881563;true;true;false;armada;false;false;true;true;true;423;Armenia;Bogotá;false;colfondos;null
1678017259;Luis Gonzalez;89;nataliaarango810@gmail.com;3068669603;false;true;false;minsalud;true;false;false;true;false;414;Bucaramanga;Manizales;true;extranjero;null
1810596669;Mercedez Lopez;63;ludwinlopez871@gmail.com;3002672954;false;true;false;minsalud;false;true;false;true;true;1237;Medellín;Armenia;true;extranjero;null
