cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1185514181;Sebastian Aristizabal;65;luisaristizabal378@gmail.com;3055857863;true;false;false;inpec;false;true;false;true;false;882;Bucaramanga;Armenia;false;oldmutual;null
1273642628;Sebastian Lopez;82;anaramirez50@gmail.com;3162668133;false;true;true;inpec;true;true;false;true;true;119;Pereira;Bogotá;false;porvenir;null
1285044341;Esteban Hernandez;24;luisgonzalez633@gmail.com;3174124838;true;true;true;armada;true;true;true;true;false;43;Pereira;Cúcuta;false;colfondos;null
1645175481;Esteban Gonzalez;43;antoniaortiz703@gmail.com;3175184762;true;true;true;armada;true;true;true;false;true;438;Cali;Armenia;true;colfondos;null
1831832643;David Figueroa;69;natalialopez81@gmail.com;3101738742;false;false;false;policia;false;true;true;true;true;1090;Manizales;Armenia;false;porvenir;null
1486252774;Antonia Figueroa;59;sebastiangutierrez475@gmail.com;3002002388;false;true;false;inpec;false;true;true;true;false;1172;Bucaramanga;Cali;true;oldmutual;null
1444916668;Camila Ramirez;42;luisaristizabal992@gmail.com;3114700266;true;true;false;mininterior;false;false;false;false;false;1130;Santa Marta;Pereira;false;extranjero;null
1830213460;Ana Aristizabal;26;nataliahernandez556@gmail.com;3116343438;false;false;false;inpec;false;false;true;true;false;1122;Manizales;Manizales;false;colfondos;null
1687312386;Mercedez Arango;74;anahernandez18@gmail.com;3087714877;true;true;false;minsalud;false;true;false;false;true;821;Pereira;Cali;false;oldmutual;null
1714564005;Ludwin Arango;30;luisfigueroa665@gmail.com;3188013510;false;false;true;policia;true;true;false;false;false;513;Cali;Bucaramanga;false;proteccion;null
1021921938;Antonia Arango;46;davidarango862@gmail.com;3119235950;false;true;false;mininterior;false;true;true;false;false;191;Medellín;Cúcuta;true;oldmutual;null
1073174890;Luis Aristizabal;43;ludwinramirez494@gmail.com;3027920645;true;false;false;inpec;false;true;true;true;true;1112;Barranquilla;Bogotá;false;colfondos;null
1241415217;Esteban Arango;78;davidmartinez937@gmail.com;3005306049;false;true;false;inpec;true;true;true;false;true;1158;Bucaramanga;Bogotá;true;porvenir;null
1188570270;Camila Arango;48;luisgutierrez102@gmail.com;3165535397;false;false;true;mininterior;true;true;false;true;false;612;Bucaramanga;Cali;false;colfondos;null
1123018201;Ana Figueroa;35;estebanfigueroa21@gmail.com;3125926851;true;false;true;policia;false;true;false;true;true;927;Pereira;Pereira;true;colfondos;null
1864883148;Natalia Lopez;47;ludwinhernandez604@gmail.com;3095398167;false;true;true;mininterior;false;false;false;false;false;993;Armenia;Armenia;true;colfondos;null
1004524182;Sebastian Hernandez;46;camilaramirez238@gmail.com;3097393456;true;true;true;policia;true;false;false;true;false;544;Cartagena;Barranquilla;true;colfondos;null
1864286009;Natalia Martinez;32;anafigueroa229@gmail.com;3129310954;false;true;false;mininterior;true;true;true;true;false;954;Santa Marta;Santa Marta;true;proteccion;null
1413288790;Mercedez Arango;41;luisortiz854@gmail.com;3072583153;true;false;false;mininterior;true;true;false;false;true;903;Armenia;Manizales;false;oldmutual;null
1137523332;David Gutierrez;83;ludwinaristizabal990@gmail.com;3102592223;false;true;true;armada;true;true;true;true;false;472;Bucaramanga;Pereira;false;oldmutual;null
1762397266;David Hernandez;66;davidaristizabal695@gmail.com;3065492321;false;false;false;policia;true;false;true;true;true;21;Bucaramanga;Cúcuta;false;proteccion;null
1422998764;Sebastian Figueroa;33;luishernandez107@gmail.com;3106449426;false;false;true;policia;false;true;true;false;true;1050;Santa Marta;Manizales;true;colfondos;null
1011890167;Ludwin Gutierrez;57;camilaramirez607@gmail.com;3100183478;false;true;false;inpec;false;true;false;true;true;1113;Armenia;Cartagena;false;colfondos;null
1153622970;Antonia Gonzalez;46;sebastianlopez808@gmail.com;3048939199;false;true;false;inpec;true;true;false;true;false;453;Bogotá;Armenia;false;porvenir;null
1271226620;Ludwin Ortiz;50;davidhernandez417@gmail.com;3114425127;true;false;false;minsalud;false;false;false;false;false;24;Cali;Bucaramanga;true;proteccion;null
1887364711;Natalia Aristizabal;78;mercedezgonzalez148@gmail.com;3181916369;true;true;true;policia;true;true;true;true;true;500;Medellín;Bucaramanga;true;extranjero;null
1204443469;Juan Ramirez;30;camilagutierrez922@gmail.com;3144327272;true;true;false;armada;true;false;false;true;true;921;Medellín;Santa Marta;true;oldmutual;null
1627698710;Esteban Gonzalez;83;luisramirez799@gmail.com;3065095886;true;true;false;minsalud;false;false;true;true;false;262;Pereira;Cúcuta;false;extranjero;null
1150305372;Ludwin Hernandez;78;luishernandez900@gmail.com;3059750089;true;true;false;armada;true;true;true;false;true;1195;Barranquilla;Santa Marta;true;porvenir;null
1253431043;Daniela Hernandez;50;camilaortiz750@gmail.com;3124215961;false;false;true;minsalud;true;false;false;false;true;1129;Cali;Pereira;false;colfondos;null
1832734298;Antonia Ramirez;54;juangutierrez860@gmail.com;3030136464;true;false;true;inpec;false;true;false;false;false;262;Armenia;Armenia;true;porvenir;null
1709695915;Luis Figueroa;42;estebanfigueroa717@gmail.com;3186513101;false;true;false;minsalud;false;true;false;true;false;511;Bogotá;Armenia;false;proteccion;null
1691042092;Mercedez Martinez;80;ludwinaristizabal339@gmail.com;3002608167;true;true;true;armada;false;true;false;false;true;1266;Santa Marta;Medellín;false;oldmutual;null
1347560159;Antonia Figueroa;45;antoniafigueroa360@gmail.com;3190661660;true;true;true;policia;false;true;true;true;true;88;Armenia;Barranquilla;true;oldmutual;null
1700032069;Esteban Arango;44;juanmartinez457@gmail.com;3119782870;true;true;false;inpec;false;true;true;false;true;1108;Cartagena;Bogotá;true;porvenir;null
1662554377;David Hernandez;24;sebastianhernandez915@gmail.com;3106307050;true;true;true;armada;true;true;false;false;false;1272;Armenia;Pereira;false;oldmutual;null
1265004794;Antonia Ramirez;26;mercedezgutierrez182@gmail.com;3022709851;true;true;true;minsalud;true;true;false;true;true;948;Santa Marta;Medellín;true;oldmutual;null
1574290599;Mercedez Gutierrez;36;nataliaramirez533@gmail.com;3022416183;true;false;false;mininterior;true;false;true;false;true;264;Cúcuta;Cali;true;oldmutual;null
1377769571;Camila Gutierrez;80;nataliamartinez211@gmail.com;3127253912;false;false;false;minsalud;true;false;false;false;true;688;Santa Marta;Medellín;false;extranjero;null
1512201141;Ludwin Arango;63;juanortiz414@gmail.com;3114662881;true;true;false;minsalud;false;false;true;false;true;1165;Cartagena;Pereira;true;extranjero;null
1218728081;Camila Martinez;20;mercedezgonzalez308@gmail.com;3028152316;true;false;true;mininterior;true;false;true;true;true;1185;Cartagena;Bucaramanga;true;oldmutual;null
1520873447;Camila Ramirez;89;antoniamartinez218@gmail.com;3139200491;true;true;false;minsalud;true;true;false;true;true;1047;Manizales;Armenia;true;oldmutual;null
1221966111;Ana Gutierrez;38;ludwinarango852@gmail.com;3075755763;true;false;false;armada;false;false;true;true;true;818;Cali;Armenia;false;proteccion;null
1256433901;Daniela Arango;21;anaortiz116@gmail.com;3021955834;false;false;true;policia;false;false;true;true;true;366;Santa Marta;Cali;false;oldmutual;null
1211942525;Esteban Gonzalez;79;juanmartinez315@gmail.com;3032016123;true;true;false;mininterior;false;false;false;false;false;501;Barranquilla;Pereira;true;porvenir;null
1756131915;Esteban Aristizabal;67;sebastianarango643@gmail.com;3159830007;true;true;false;minsalud;true;true;false;true;false;1033;Cartagena;Manizales;true;colfondos;null
1562273655;Camila Aristizabal;59;nataliagonzalez924@gmail.com;3121479175;true;false;true;policia;true;false;false;true;true;1048;Barranquilla;Manizales;false;oldmutual;null
1830222983;Juan Ortiz;20;camilaortiz33@gmail.com;3099790571;true;false;true;inpec;true;true;true;true;false;925;Medellín;Manizales;true;extranjero;null
1486172811;Daniela Figueroa;49;ludwinmartinez311@gmail.com;3150735353;false;false;false;inpec;false;false;false;true;false;321;Bogotá;Cali;false;colfondos;null
1382421938;Mercedez Gutierrez;62;analopez230@gmail.com;3192940797;true;true;false;policia;true;true;false;false;false;427;Bucaramanga;Pereira;true;extranjero;null
1814799782;Esteban Hernandez;21;juanfigueroa847@gmail.com;3095199280;true;false;false;policia;true;false;true;false;true;848;Bucaramanga;Armenia;false;proteccion;null
1214189040;Antonia Aristizabal;41;luishernandez362@gmail.com;3087697686;true;true;true;minsalud;true;true;false;false;false;801;Medellín;Bogotá;true;proteccion;null
1865080781;Ana Figueroa;26;davidfigueroa365@gmail.com;3142908020;true;false;true;policia;true;true;true;false;true;168;Barranquilla;Manizales;true;colfondos;null
1117670058;Daniela Hernandez;25;ludwinhernandez533@gmail.com;3123388495;false;true;true;policia;true;true;true;true;false;451;Pereira;Medellín;true;extranjero;null
1064558172;David Ramirez;39;luisramirez858@gmail.com;3093560577;true;true;true;mininterior;true;true;false;false;false;598;Cartagena;Pereira;false;oldmutual;null
1104272072;Sebastian Gonzalez;74;luisarango220@gmail.com;3000725716;true;false;false;policia;true;false;true;true;false;1049;Bogotá;Armenia;true;colfondos;null
1336308730;Juan Gonzalez;47;sebastiangonzalez652@gmail.com;3124935680;false;false;true;inpec;true;true;true;false;true;685;Cúcuta;Cartagena;true;porvenir;null
