cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1184118678;Luis Gonzalez;60;davidgutierrez164@gmail.com;3103275262;true;false;false;minsalud;false;true;true;false;true;321;Santa Marta;Medellín;true;extranjero;null
1577962033;Camila Figueroa;55;davidgonzalez725@gmail.com;3166602706;false;true;true;policia;false;true;false;true;true;950;Armenia;Cartagena;true;extranjero;null
1546737652;Esteban Ramirez;76;mercedezfigueroa924@gmail.com;3125134437;false;true;false;policia;false;true;false;true;true;1239;Cúcuta;Bogotá;false;porvenir;null
1243107150;Antonia Aristizabal;84;luisarango347@gmail.com;3017316247;false;false;false;armada;false;false;true;false;false;5;Bucaramanga;Cúcuta;true;extranjero;null
1317429615;Sebastian Ramirez;85;ludwinarango818@gmail.com;3171474901;false;true;false;inpec;false;true;false;true;false;666;Armenia;Cali;true;porvenir;null
1221440574;Luis Ortiz;26;luismartinez658@gmail.com;3006204006;false;false;false;mininterior;false;false;false;false;true;440;Medellín;Bucaramanga;false;oldmutual;null
1655140634;Natalia Martinez;89;sebastianaristizabal993@gmail.com;3020608841;false;true;false;mininterior;false;false;true;false;true;172;Manizales;Cali;true;porvenir;null
1095012247;Sebastian Arango;66;danielagutierrez464@gmail.com;3007645043;true;true;true;inpec;false;true;false;true;false;1256;Manizales;Medellín;true;porvenir;null
1221254833;Mercedez Hernandez;40;nataliaaristizabal841@gmail.com;3058821080;false;false;false;inpec;true;false;true;false;false;673;Bogotá;Bogotá;false;porvenir;null
1007147905;Sebastian Gonzalez;43;danielahernandez136@gmail.com;3175876300;false;true;false;inpec;true;false;false;true;true;416;Cúcuta;Cúcuta;true;oldmutual;null
1317008516;Ludwin Lopez;85;estebangonzalez608@gmail.com;3113927856;false;true;false;minsalud;false;true;false;false;false;48;Cali;Manizales;false;colfondos;null
1787240850;David Gutierrez;18;nataliaaristizabal585@gmail.com;3193330825;false;false;true;armada;true;false;true;false;true;529;Cali;Bogotá;true;proteccion;null
1242409971;Camila Lopez;26;camilaaristizabal454@gmail.com;3010964949;false;false;false;inpec;true;true;true;true;true;643;Cali;Medellín;false;oldmutual;null
1402514730;Natalia Arango;88;juanmartinez420@gmail.com;3039734275;false;true;true;mininterior;true;false;true;false;true;1024;Pereira;Armenia;false;colfondos;null
1333391646;Mercedez Martinez;43;camilaortiz809@gmail.com;3171559925;false;true;false;armada;false;true;true;false;true;399;Manizales;Medellín;false;porvenir;null
