cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1750817135;Antonia Hernandez;62;danielamartinez450@gmail.com;3193960935;false;true;true;inpec;true;false;true;true;false;1266;Cartagena;Bucaramanga;false;extranjero;null
1611313906;Luis Figueroa;64;luisortiz579@gmail.com;3121866419;true;false;true;policia;false;false;false;true;true;941;Cali;Manizales;false;oldmutual;null
1151152356;Daniela Arango;21;danielafigueroa545@gmail.com;3161425396;false;false;false;mininterior;true;false;true;true;false;456;Bucaramanga;Santa Marta;true;extranjero;null
1220104381;Daniela Ramirez;65;mercedezramirez537@gmail.com;3194358116;true;true;false;inpec;false;false;true;true;true;1062;Manizales;Cartagena;false;colfondos;null
1794273207;David Lopez;75;davidramirez93@gmail.com;3133209093;false;true;true;minsalud;false;false;true;false;false;826;Bogotá;Pereira;true;porvenir;null
1667782275;Camila Martinez;22;nataliaramirez526@gmail.com;3190218203;false;false;true;mininterior;false;false;false;false;true;444;Pereira;Bogotá;true;extranjero;null
1070326583;Ludwin Lopez;74;juanaristizabal403@gmail.com;3046488100;true;false;true;minsalud;true;false;true;true;false;73;Bogotá;Bogotá;true;proteccion;null
1293028332;Ana Ortiz;77;sebastianlopez904@gmail.com;3078609558;true;true;true;policia;false;false;false;true;false;73;Santa Marta;Pereira;false;colfondos;null
1763467347;Natalia Aristizabal;32;danielahernandez411@gmail.com;3086855678;true;true;false;armada;true;true;false;true;false;918;Cúcuta;Medellín;false;oldmutual;null
1444589772;Mercedez Ramirez;28;mercedezarango513@gmail.com;3122413387;false;true;true;inpec;false;false;true;false;true;1177;Cartagena;Medellín;false;porvenir;null
1853206513;Esteban Lopez;48;mercedezortiz340@gmail.com;3156832850;false;true;true;minsalud;false;true;false;true;false;1065;Pereira;Medellín;false;proteccion;null
1700837625;Camila Martinez;57;danielagutierrez249@gmail.com;3139647270;false;false;true;minsalud;false;false;true;false;true;396;Santa Marta;Cali;false;extranjero;null
1107131950;Luis Ortiz;65;estebanramirez138@gmail.com;3103203912;true;true;false;minsalud;true;false;true;false;false;488;Bucaramanga;Manizales;true;extranjero;null
1508890305;Sebastian Figueroa;35;estebanarango93@gmail.com;3187755497;false;false;false;minsalud;true;true;false;false;false;863;Pereira;Cali;true;oldmutual;null
1738179113;Antonia Hernandez;80;mercedezgutierrez162@gmail.com;3032749145;true;true;false;minsalud;false;false;false;false;true;1288;Cali;Cúcuta;false;colfondos;null
1187293795;Camila Martinez;78;antoniaaristizabal153@gmail.com;3070484062;true;false;true;mininterior;false;true;true;false;true;531;Santa Marta;Santa Marta;false;extranjero;null
1422304385;Natalia Ortiz;90;luismartinez329@gmail.com;3142522008;false;false;false;armada;false;true;false;false;false;635;Pereira;Cali;false;proteccion;null
1506002160;Esteban Martinez;44;juanhernandez224@gmail.com;3047201509;false;false;false;minsalud;false;false;false;true;true;133;Manizales;Santa Marta;false;colfondos;null
1024384217;Natalia Gutierrez;88;juangonzalez563@gmail.com;3148976439;false;true;true;mininterior;true;true;false;true;false;471;Bogotá;Armenia;false;extranjero;null
1354926043;Mercedez Gutierrez;42;sebastianmartinez121@gmail.com;3123225386;true;true;false;mininterior;true;true;true;true;false;812;Medellín;Cali;true;porvenir;null
1272304389;Daniela Hernandez;38;nataliaramirez624@gmail.com;3025005776;false;false;true;minsalud;false;false;true;true;false;416;Cartagena;Bucaramanga;false;porvenir;null
