cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1252156652;Juan Hernandez;48;estebanarango549@gmail.com;3108713596;true;true;false;minsalud;true;false;false;true;false;605;Medellín;Manizales;true;proteccion;null
1256881555;David Figueroa;57;sebastiangutierrez758@gmail.com;3019122681;true;true;false;inpec;true;false;true;false;true;1101;Manizales;Bogotá;true;proteccion;null
1626020230;David Aristizabal;42;estebanhernandez686@gmail.com;3061624363;true;true;true;mininterior;true;false;true;false;true;540;Bogotá;Manizales;true;proteccion;null
1790745844;Camila Martinez;20;luisgonzalez473@gmail.com;3035531010;true;true;true;minsalud;false;false;false;false;true;1267;Santa Marta;Bucaramanga;false;oldmutual;null
1819031534;Mercedez Ortiz;50;sebastianlopez945@gmail.com;3189435479;false;true;true;policia;true;true;true;true;false;522;Cali;Cúcuta;false;porvenir;null
1765720702;Mercedez Ramirez;32;juangonzalez64@gmail.com;3190421419;true;true;true;mininterior;true;false;false;true;true;237;Armenia;Santa Marta;true;oldmutual;null
1082350128;Juan Aristizabal;57;sebastiangonzalez884@gmail.com;3175671543;true;true;true;armada;true;true;true;false;true;27;Bogotá;Armenia;false;extranjero;null
1842028759;Ana Gonzalez;79;estebanortiz477@gmail.com;3132844434;false;false;false;inpec;false;true;false;false;true;516;Cúcuta;Bucaramanga;false;oldmutual;null
1833951742;Daniela Lopez;72;danielafigueroa717@gmail.com;3016933150;false;true;true;policia;false;true;false;true;true;69;Cúcuta;Cali;true;colfondos;null
1388006785;Luis Ortiz;50;juanramirez887@gmail.com;3158205883;false;false;true;minsalud;true;false;false;true;true;1226;Medellín;Barranquilla;true;porvenir;null
1291355400;David Figueroa;84;davidgonzalez174@gmail.com;3104402103;false;true;true;minsalud;true;true;false;true;false;899;Santa Marta;Cali;true;colfondos;null
1046883756;Luis Ortiz;47;danielagutierrez616@gmail.com;3103590045;false;true;false;minsalud;false;false;true;true;true;1006;Pereira;Cali;true;oldmutual;null
1738251397;Mercedez Figueroa;26;estebanmartinez665@gmail.com;3036475218;false;true;false;mininterior;false;true;true;true;false;1254;Medellín;Manizales;true;oldmutual;null
1568650499;Natalia Aristizabal;57;antoniaarango136@gmail.com;3115735687;false;true;false;minsalud;false;true;true;true;false;143;Bogotá;Barranquilla;true;proteccion;null
1828235257;Camila Ortiz;82;nataliaortiz641@gmail.com;3186680170;true;false;true;armada;false;true;false;true;false;1205;Manizales;Cúcuta;true;colfondos;null
1813334680;Juan Hernandez;58;nataliafigueroa360@gmail.com;3010574887;false;false;false;policia;true;false;false;true;true;227;Bogotá;Cali;true;oldmutual;null
1251606008;Camila Aristizabal;82;mercedezarango946@gmail.com;3163940650;false;false;false;mininterior;false;true;false;true;false;647;Cúcuta;Cali;true;colfondos;null
1301515915;Ana Ortiz;67;sebastianortiz871@gmail.com;3114013142;false;false;false;armada;false;true;false;true;true;992;Cali;Pereira;true;extranjero;null
1305807609;Sebastian Arango;24;davidarango619@gmail.com;3133229555;true;true;true;armada;false;true;false;true;true;1213;Bucaramanga;Armenia;false;porvenir;null
1455322783;Ludwin Ortiz;75;estebanhernandez813@gmail.com;3034193373;false;false;true;mininterior;false;true;false;false;true;389;Cúcuta;Barranquilla;false;colfondos;null
1538453684;Esteban Ortiz;46;ludwinaristizabal847@gmail.com;3033520069;false;true;false;policia;true;false;false;true;true;1202;Cartagena;Cúcuta;false;colfondos;null
1409008755;Natalia Aristizabal;51;sebastianaristizabal817@gmail.com;3107652316;false;true;false;policia;true;false;true;false;false;868;Santa Marta;Bucaramanga;true;oldmutual;null
1028045608;Ana Figueroa;63;nataliagonzalez705@gmail.com;3186306356;false;true;true;armada;true;true;false;true;false;28;Santa Marta;Bogotá;false;proteccion;null
1063562034;Daniela Ramirez;38;danielaramirez579@gmail.com;3170648126;true;false;true;armada;true;false;false;false;false;193;Pereira;Bucaramanga;false;porvenir;null
1269657565;Mercedez Aristizabal;66;nataliafigueroa661@gmail.com;3086219723;true;true;false;policia;true;true;false;true;true;959;Cartagena;Cúcuta;false;oldmutual;null
1455654888;Camila Arango;82;sebastianfigueroa196@gmail.com;3024980038;false;true;true;armada;true;true;false;false;false;1300;Medellín;Santa Marta;true;extranjero;null
1370083849;Esteban Martinez;64;ludwinhernandez150@gmail.com;3042237522;false;true;true;inpec;true;true;false;true;false;478;Bucaramanga;Armenia;false;colfondos;null
1135412236;Sebastian Ramirez;51;nataliahernandez347@gmail.com;3163986720;true;true;true;armada;true;false;true;false;true;466;Cúcuta;Cartagena;true;oldmutual;null
1635885149;Antonia Gonzalez;19;nataliahernandez263@gmail.com;3017255317;false;false;false;minsalud;true;true;false;false;true;525;Armenia;Manizales;true;oldmutual;null
1251059162;Camila Figueroa;79;camilaaristizabal111@gmail.com;3139251941;false;false;true;armada;true;true;true;false;true;398;Pereira;Bogotá;true;oldmutual;null
1806970159;Antonia Gutierrez;57;camilaramirez687@gmail.com;3131779983;true;true;true;mininterior;true;false;true;true;true;377;Cartagena;Barranquilla;false;colfondos;null
1446484441;Luis Ramirez;65;antoniaaristizabal775@gmail.com;3076849362;false;false;false;mininterior;true;true;false;false;false;1036;Manizales;Medellín;true;porvenir;null
1300181047;Antonia Martinez;76;estebangonzalez51@gmail.com;3156154983;true;false;true;mininterior;false;true;false;true;false;951;Barranquilla;Pereira;false;proteccion;null
1322416955;Mercedez Lopez;80;camilagonzalez889@gmail.com;3016098290;true;true;false;mininterior;true;false;false;false;true;1078;Bucaramanga;Cartagena;true;oldmutual;null
1382435220;Natalia Arango;82;estebangonzalez53@gmail.com;3045801566;false;true;true;armada;false;true;true;true;false;12;Santa Marta;Cali;true;extranjero;null
1495532915;Juan Hernandez;57;estebanaristizabal8@gmail.com;3073293321;false;false;false;minsalud;true;true;true;true;true;1195;Manizales;Cali;true;oldmutual;null
1025324052;Natalia Arango;25;camilalopez793@gmail.com;3023882255;false;false;true;minsalud;false;false;true;true;false;868;Armenia;Manizales;false;colfondos;null
1813904713;Esteban Lopez;85;camilaortiz50@gmail.com;3176224036;true;false;false;policia;true;true;false;false;false;612;Barranquilla;Pereira;true;extranjero;null
1380654942;Camila Arango;36;camilafigueroa971@gmail.com;3084984864;true;true;false;armada;true;false;false;true;false;29;Bucaramanga;Barranquilla;true;porvenir;null
1286145359;Juan Ortiz;71;nataliaaristizabal728@gmail.com;3195259489;false;false;true;mininterior;true;false;false;true;true;1110;Barranquilla;Cúcuta;true;porvenir;null
1360192956;Luis Lopez;61;camilaaristizabal737@gmail.com;3189373395;true;false;true;mininterior;false;true;true;false;false;648;Bucaramanga;Barranquilla;false;proteccion;null
1760552391;Sebastian Aristizabal;36;sebastianlopez633@gmail.com;3048216725;true;true;false;inpec;false;true;true;false;true;921;Pereira;Barranquilla;false;colfondos;null
1887509560;Esteban Ortiz;30;nataliaramirez826@gmail.com;3004630310;true;true;true;mininterior;true;true;false;true;true;801;Santa Marta;Santa Marta;false;oldmutual;null
1814792709;David Lopez;49;davidlopez45@gmail.com;3192339363;true;true;true;armada;false;true;false;true;false;668;Cúcuta;Manizales;false;colfondos;null
1804613171;Antonia Lopez;28;camilafigueroa303@gmail.com;3021895577;false;false;true;policia;false;false;true;false;true;1076;Pereira;Bucaramanga;false;proteccion;null
1570378921;Mercedez Martinez;68;luishernandez230@gmail.com;3190419275;true;true;false;minsalud;true;true;false;false;true;607;Bogotá;Manizales;false;porvenir;null
1572048967;Luis Aristizabal;39;davidlopez880@gmail.com;3009107462;true;false;true;mininterior;false;true;false;false;false;1092;Cúcuta;Santa Marta;false;proteccion;null
1090141318;Esteban Ramirez;72;antonialopez55@gmail.com;3003189893;true;false;false;inpec;true;true;false;false;false;1209;Manizales;Manizales;true;proteccion;null
1435556012;Mercedez Gutierrez;55;estebanfigueroa93@gmail.com;3127183314;true;false;false;inpec;false;false;false;true;true;514;Armenia;Cali;false;proteccion;null
1661137342;Luis Martinez;68;anafigueroa249@gmail.com;3124068867;false;false;false;armada;false;false;true;false;true;1243;Bucaramanga;Santa Marta;true;porvenir;null
1093682152;Ludwin Gutierrez;65;mercedezramirez16@gmail.com;3155013466;false;false;true;armada;true;false;true;false;true;553;Bucaramanga;Cúcuta;false;proteccion;null
1675094751;David Figueroa;74;anagonzalez534@gmail.com;3112843896;true;true;true;armada;false;true;true;false;false;672;Pereira;Santa Marta;false;extranjero;null
1663250061;Natalia Ramirez;27;anagutierrez721@gmail.com;3090452098;false;false;false;minsalud;true;false;true;false;false;905;Cartagena;Medellín;false;proteccion;null
1288103974;Juan Figueroa;59;luisgonzalez975@gmail.com;3028766096;true;false;true;mininterior;false;false;true;true;true;609;Bogotá;Armenia;false;colfondos;null
1108621948;Esteban Hernandez;46;danielaortiz334@gmail.com;3027315129;true;false;true;minsalud;false;true;true;true;true;327;Barranquilla;Santa Marta;true;porvenir;null
1891086589;Luis Martinez;64;davidaristizabal836@gmail.com;3016812012;false;false;false;minsalud;true;true;true;false;false;57;Armenia;Bogotá;false;colfondos;null
