cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1873684132;Luis Ramirez;85;davidgonzalez968@gmail.com;3012380332;true;false;true;policia;false;false;true;true;true;978;Cartagena;Cartagena;true;extranjero;null
1620072084;Ludwin Gonzalez;64;juanfigueroa945@gmail.com;3048597794;true;false;true;policia;true;false;true;false;true;418;Cali;Cartagena;false;oldmutual;null
1438552852;Esteban Aristizabal;77;davidfigueroa94@gmail.com;3040103511;true;false;true;mininterior;false;true;false;false;false;478;Santa Marta;Pereira;false;oldmutual;null
1531727229;Esteban Gutierrez;21;camilamartinez691@gmail.com;3051797365;false;false;false;minsalud;false;true;true;true;false;1158;Bucaramanga;Medellín;true;extranjero;null
1894513841;Luis Hernandez;20;anaaristizabal260@gmail.com;3026240746;true;false;true;policia;false;false;true;true;false;1139;Barranquilla;Santa Marta;true;colfondos;null
1615361408;Juan Gutierrez;80;sebastiangonzalez71@gmail.com;3197622660;false;true;true;policia;true;false;false;true;false;219;Pereira;Cali;true;oldmutual;null
1780115153;David Hernandez;83;mercedezortiz467@gmail.com;3146980888;true;true;false;mininterior;false;true;false;false;false;132;Bucaramanga;Bucaramanga;true;porvenir;null
1398288214;Antonia Lopez;76;antoniahernandez552@gmail.com;3065434098;false;false;false;armada;false;false;true;false;true;1196;Armenia;Pereira;true;extranjero;null
1780714040;Juan Gutierrez;36;nataliaramirez423@gmail.com;3157331147;true;false;true;mininterior;false;false;false;true;true;798;Cúcuta;Bogotá;true;proteccion;null
1331168725;David Arango;61;davidfigueroa824@gmail.com;3065993301;true;false;true;inpec;false;true;false;true;false;954;Cúcuta;Santa Marta;false;extranjero;null
1604025391;Mercedez Hernandez;83;anaortiz244@gmail.com;3066330394;true;false;false;policia;false;false;false;false;false;289;Bucaramanga;Barranquilla;false;colfondos;null
1216838482;Camila Martinez;44;nataliafigueroa754@gmail.com;3100285779;false;true;false;inpec;false;false;false;false;false;50;Bogotá;Manizales;false;oldmutual;null
1088201628;Ana Hernandez;46;davidortiz366@gmail.com;3038058369;true;true;true;armada;false;false;false;true;true;208;Cartagena;Cali;false;porvenir;null
1017959056;David Ramirez;42;juanlopez263@gmail.com;3116814305;false;true;true;armada;false;false;true;false;false;1041;Cartagena;Cartagena;true;proteccion;null
1880179733;David Martinez;36;sebastiangutierrez486@gmail.com;3190382408;false;false;true;armada;false;true;true;true;false;223;Barranquilla;Manizales;true;proteccion;null
1845773832;Daniela Ortiz;51;davidaristizabal916@gmail.com;3175683675;true;false;true;policia;false;true;true;true;false;851;Medellín;Cali;false;extranjero;null
1575592822;Mercedez Gonzalez;28;antonialopez411@gmail.com;3080710090;false;true;false;policia;false;true;false;false;true;1049;Cali;Armenia;true;oldmutual;null
1101984141;Camila Lopez;61;nataliagonzalez36@gmail.com;3056849936;false;false;true;inpec;true;false;false;true;false;51;Bucaramanga;Santa Marta;true;extranjero;null
1172295323;Luis Martinez;85;estebanramirez627@gmail.com;3168508390;true;false;true;policia;false;false;true;true;true;323;Medellín;Manizales;true;oldmutual;null
1156281948;Camila Hernandez;72;sebastianfigueroa977@gmail.com;3081755886;true;true;true;mininterior;false;true;true;false;false;1083;Barranquilla;Cali;false;extranjero;null
1126249867;Mercedez Martinez;77;danielagonzalez878@gmail.com;3032539423;false;true;true;armada;false;false;true;true;false;855;Cali;Barranquilla;false;colfondos;null
1586157387;Antonia Martinez;79;estebangutierrez904@gmail.com;3063611844;true;false;false;mininterior;false;true;false;true;true;936;Barranquilla;Bogotá;false;extranjero;null
1873254782;Daniela Hernandez;77;luisarango820@gmail.com;3171006939;false;false;false;inpec;false;false;false;false;false;349;Medellín;Cúcuta;true;extranjero;null
1537715690;Camila Ortiz;34;sebastianfigueroa970@gmail.com;3115437525;true;true;true;policia;true;false;false;false;true;987;Santa Marta;Manizales;false;proteccion;null
1576950928;Luis Arango;19;estebanramirez393@gmail.com;3188578769;true;false;true;armada;false;true;false;true;false;10;Cúcuta;Cartagena;true;proteccion;null
