cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1676430258;Mercedez Gutierrez;21;nataliaaristizabal890@gmail.com;3107703914;true;true;false;policia;false;false;true;true;true;1041;Cali;Cali;false;colfondos;null
1141551154;Daniela Ortiz;89;estebanarango113@gmail.com;3001680026;true;false;false;minsalud;true;false;false;true;true;607;Barranquilla;Santa Marta;false;proteccion;null
1723000320;David Aristizabal;74;estebangutierrez663@gmail.com;3042733489;false;true;true;policia;true;true;false;false;true;1124;Pereira;Bogotá;false;colfondos;null
1772730708;Camila Ramirez;81;antoniaortiz957@gmail.com;3173560857;false;true;true;armada;true;true;true;true;true;867;Cartagena;Cúcuta;false;colfondos;null
1323256925;Ana Aristizabal;89;danielalopez624@gmail.com;3045005724;false;true;true;inpec;false;false;true;true;true;464;Bogotá;Barranquilla;true;oldmutual;null
1026850657;David Ramirez;86;sebastiangutierrez444@gmail.com;3125405487;false;false;true;armada;true;false;false;false;true;450;Cartagena;Bogotá;true;colfondos;null
1078073591;Ana Gonzalez;77;camilagonzalez865@gmail.com;3163304506;true;true;true;minsalud;true;true;false;false;true;21;Pereira;Medellín;false;extranjero;null
1171563259;Antonia Gonzalez;46;anaortiz380@gmail.com;3029977127;true;false;true;inpec;false;false;true;true;true;359;Armenia;Armenia;false;oldmutual;null
1338107151;David Ortiz;33;antoniaramirez844@gmail.com;3185911626;false;true;true;mininterior;true;true;true;false;true;509;Cúcuta;Manizales;true;oldmutual;null
1025903593;Sebastian Aristizabal;60;davidmartinez602@gmail.com;3150302819;true;false;false;mininterior;true;true;false;true;true;554;Pereira;Barranquilla;false;oldmutual;null
1569783267;Esteban Ortiz;57;mercedezortiz90@gmail.com;3056630213;true;false;true;minsalud;false;false;false;false;true;928;Pereira;Cartagena;true;colfondos;null
1865719317;Ana Gonzalez;77;antonialopez879@gmail.com;3028134328;true;true;true;mininterior;false;true;true;true;true;322;Medellín;Armenia;true;proteccion;null
1053402641;Juan Martinez;50;juanmartinez705@gmail.com;3130337654;false;true;true;inpec;true;true;false;false;true;707;Bogotá;Bucaramanga;false;oldmutual;null
