cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1867197906;Sebastian Ramirez;78;sebastiangonzalez774@gmail.com;3032251123;true;false;false;inpec;false;true;true;false;true;458;Bogotá;Barranquilla;false;colfondos;null
1079296532;Juan Ramirez;76;mercedezfigueroa876@gmail.com;3047989986;false;true;true;mininterior;true;false;true;false;false;396;Manizales;Armenia;true;colfondos;null
1099291443;David Ramirez;43;luishernandez104@gmail.com;3027319622;false;false;false;armada;true;false;true;false;true;299;Armenia;Cartagena;true;proteccion;null
1059146255;Sebastian Martinez;69;davidramirez293@gmail.com;3166350527;true;false;false;policia;false;true;true;true;false;1065;Armenia;Cartagena;true;proteccion;null
1021452727;Camila Aristizabal;60;davidortiz920@gmail.com;3136791272;true;false;true;inpec;false;false;true;false;false;818;Bucaramanga;Santa Marta;true;extranjero;null
1063426210;Mercedez Figueroa;47;davidaristizabal466@gmail.com;3143295152;false;false;false;minsalud;true;false;false;false;false;926;Bogotá;Manizales;false;colfondos;null
1892011608;David Martinez;63;luisaristizabal827@gmail.com;3095173562;false;true;false;inpec;false;false;true;true;true;242;Bucaramanga;Cartagena;false;porvenir;null
1788740504;Daniela Lopez;62;juanmartinez805@gmail.com;3198754596;false;false;false;mininterior;false;true;false;false;false;173;Barranquilla;Manizales;true;proteccion;null
1820855627;Esteban Gonzalez;64;estebangonzalez33@gmail.com;3088318150;true;true;true;armada;true;false;true;false;true;752;Armenia;Barranquilla;true;oldmutual;null
1100210996;Sebastian Aristizabal;43;camilamartinez17@gmail.com;3106649428;true;false;true;mininterior;true;true;false;true;false;806;Bogotá;Medellín;true;porvenir;null
1437572654;David Ramirez;40;mercedezmartinez522@gmail.com;3172957568;true;true;true;inpec;false;true;false;true;true;1187;Cúcuta;Medellín;false;porvenir;null
1469396613;Mercedez Hernandez;90;mercedezlopez805@gmail.com;3117826476;false;false;true;mininterior;true;false;false;false;false;171;Manizales;Armenia;true;colfondos;null
1141101372;Ana Hernandez;75;mercedezfigueroa332@gmail.com;3016809562;false;false;false;inpec;false;true;false;false;true;1034;Bogotá;Cartagena;false;porvenir;null
1304312038;Camila Aristizabal;24;estebanaristizabal907@gmail.com;3067143914;true;true;true;inpec;false;false;true;true;true;1164;Cali;Santa Marta;false;oldmutual;null
1662807174;Antonia Lopez;72;davidgutierrez483@gmail.com;3195673644;false;false;true;mininterior;true;false;false;false;true;895;Barranquilla;Bogotá;false;oldmutual;null
1858974908;Esteban Lopez;20;luislopez350@gmail.com;3014389747;true;true;true;minsalud;false;false;false;true;true;416;Santa Marta;Medellín;true;oldmutual;null
1892875018;Natalia Gutierrez;83;luisortiz275@gmail.com;3086365449;false;true;false;mininterior;false;true;true;true;false;1162;Santa Marta;Armenia;false;oldmutual;null
1526930465;Natalia Gonzalez;46;anaaristizabal998@gmail.com;3003527034;false;false;false;mininterior;false;false;true;true;true;963;Cúcuta;Santa Marta;true;extranjero;null
1433383186;Luis Martinez;87;juangutierrez415@gmail.com;3059803883;false;true;true;mininterior;false;true;true;true;false;831;Cúcuta;Cúcuta;false;colfondos;null
1117388195;Mercedez Hernandez;34;ludwinramirez734@gmail.com;3080875198;true;false;true;inpec;false;false;true;true;false;843;Armenia;Pereira;true;proteccion;null
1665071915;Ana Ramirez;30;sebastianortiz377@gmail.com;3180536071;true;false;false;armada;true;true;true;true;false;94;Cali;Bucaramanga;false;proteccion;null
1278162165;Luis Arango;47;luisramirez547@gmail.com;3106895736;false;true;false;mininterior;true;true;false;true;true;266;Medellín;Pereira;false;colfondos;null
1544257174;Daniela Lopez;20;sebastianhernandez792@gmail.com;3183873472;false;true;false;armada;false;true;true;false;true;541;Pereira;Cartagena;true;porvenir;null
1274501232;Natalia Arango;51;estebanortiz953@gmail.com;3195637543;false;true;true;armada;false;false;false;false;true;1203;Manizales;Barranquilla;true;proteccion;null
1173589967;Ludwin Martinez;32;luisortiz337@gmail.com;3097818863;true;false;true;policia;false;false;true;true;true;657;Cali;Bogotá;false;oldmutual;null
1136311802;Esteban Ortiz;52;nataliamartinez929@gmail.com;3042849518;false;true;false;inpec;true;true;true;true;true;1104;Pereira;Cúcuta;false;proteccion;null
1868466120;Esteban Gutierrez;69;davidaristizabal840@gmail.com;3142390623;true;false;true;mininterior;false;true;true;true;false;1268;Bucaramanga;Pereira;false;extranjero;null
1404209546;Luis Figueroa;83;camilaarango91@gmail.com;3076503970;true;false;false;policia;true;false;true;true;false;1063;Barranquilla;Cartagena;true;colfondos;null
