cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1549392984;Luis Figueroa;36;nataliagonzalez484@gmail.com;3001493689;true;true;false;policia;false;false;true;false;false;406;Cúcuta;Pereira;true;porvenir;null
1859567101;Sebastian Martinez;60;estebanortiz691@gmail.com;3088199737;false;true;true;mininterior;false;true;true;false;false;339;Santa Marta;Pereira;true;oldmutual;null
1057562324;Antonia Ortiz;68;danielaaristizabal448@gmail.com;3073984288;false;false;false;mininterior;true;true;true;true;true;274;Barranquilla;Cartagena;true;proteccion;null
1264107325;Natalia Figueroa;88;juanortiz47@gmail.com;3111858452;false;false;true;minsalud;false;true;true;true;true;199;Bogotá;Manizales;false;extranjero;null
1495458451;David Gonzalez;65;davidlopez97@gmail.com;3062309015;true;true;false;inpec;false;false;true;false;true;932;Barranquilla;Bucaramanga;false;oldmutual;null
1526798432;Natalia Gutierrez;77;danielaarango308@gmail.com;3100942482;true;false;false;inpec;true;false;false;false;true;871;Cúcuta;Armenia;false;oldmutual;null
1027767035;Ludwin Arango;34;ludwinarango1@gmail.com;3109108274;false;true;false;armada;false;false;false;false;false;428;Bogotá;Armenia;true;proteccion;null
1531571135;Daniela Ramirez;50;luisramirez661@gmail.com;3096496931;true;true;false;inpec;true;true;true;true;true;1075;Bogotá;Bucaramanga;false;oldmutual;null
1100924557;Camila Ortiz;49;ludwinmartinez633@gmail.com;3151377662;false;true;true;policia;false;true;true;true;false;820;Bogotá;Santa Marta;false;extranjero;null
1170766025;David Martinez;49;mercedezarango529@gmail.com;3196519554;true;true;true;armada;true;true;true;true;true;534;Manizales;Cúcuta;true;porvenir;null
1772381564;Esteban Ramirez;47;danielafigueroa400@gmail.com;3187171488;true;true;false;minsalud;false;false;false;false;true;339;Cartagena;Santa Marta;false;proteccion;null
1480843397;Mercedez Lopez;51;sebastianortiz719@gmail.com;3186233257;true;false;true;minsalud;true;true;true;false;false;315;Bogotá;Pereira;true;colfondos;null
1494053282;Daniela Ramirez;85;davidmartinez503@gmail.com;3076401951;true;false;true;minsalud;false;false;true;true;true;1236;Bogotá;Pereira;true;extranjero;null
1680861982;David Hernandez;26;davidaristizabal406@gmail.com;3103503999;true;false;true;minsalud;false;false;true;true;false;1056;Cartagena;Cúcuta;true;extranjero;null
1003533829;Daniela Gutierrez;84;juanfigueroa224@gmail.com;3078242741;true;false;true;policia;true;true;false;true;false;732;Manizales;Cúcuta;false;colfondos;null
1593765387;Natalia Martinez;88;ludwinarango518@gmail.com;3023754323;true;true;false;inpec;true;true;true;true;false;440;Cali;Cartagena;false;extranjero;null
1523287442;Daniela Gutierrez;62;anamartinez727@gmail.com;3085112717;true;false;false;policia;false;true;true;true;true;1221;Pereira;Medellín;false;proteccion;null
1445372606;Ludwin Gutierrez;31;danielaortiz714@gmail.com;3125215471;true;true;false;minsalud;false;false;true;true;true;469;Barranquilla;Cartagena;false;extranjero;null
1247450353;David Gutierrez;81;sebastianarango475@gmail.com;3165020074;true;false;false;mininterior;false;false;true;true;false;1017;Bogotá;Cúcuta;true;proteccion;null
1650135353;Camila Lopez;87;davidlopez928@gmail.com;3051432194;true;true;false;mininterior;true;true;true;true;false;370;Armenia;Cali;false;oldmutual;null
1607465294;Mercedez Martinez;39;antoniagutierrez433@gmail.com;3195004678;true;true;false;mininterior;true;false;false;true;true;259;Medellín;Cartagena;false;colfondos;null
1437327056;Antonia Figueroa;51;anaaristizabal803@gmail.com;3160372519;true;true;false;inpec;false;true;false;false;false;261;Barranquilla;Barranquilla;false;oldmutual;null
1441088634;Antonia Aristizabal;64;juanramirez947@gmail.com;3126652858;false;false;true;inpec;true;false;true;true;false;1249;Manizales;Cali;false;colfondos;null
1648106337;Luis Aristizabal;50;luisortiz365@gmail.com;3187128818;true;false;true;minsalud;false;true;true;false;false;1152;Pereira;Barranquilla;false;oldmutual;null
1151336925;Camila Gonzalez;71;anaramirez304@gmail.com;3139389389;true;false;true;inpec;false;false;false;false;true;377;Armenia;Armenia;false;extranjero;null
1707570246;Esteban Lopez;48;luisgonzalez640@gmail.com;3154414044;true;true;false;policia;true;true;false;false;false;705;Barranquilla;Cali;false;oldmutual;null
1836347707;Ludwin Figueroa;51;davidfigueroa370@gmail.com;3177697817;false;false;true;armada;true;true;false;false;false;735;Santa Marta;Bucaramanga;true;extranjero;null
1428715517;Juan Ortiz;51;natalialopez27@gmail.com;3178226831;false;false;false;inpec;true;false;true;true;true;19;Bogotá;Cartagena;false;porvenir;null
1829797185;Antonia Lopez;57;estebangutierrez987@gmail.com;3143460932;true;false;true;armada;false;true;true;false;false;833;Santa Marta;Armenia;true;proteccion;null
1147837608;David Arango;38;anamartinez604@gmail.com;3042011220;false;false;true;inpec;false;true;false;true;true;437;Bogotá;Cali;false;porvenir;null
1117008397;Natalia Figueroa;18;estebanaristizabal90@gmail.com;3082000277;true;false;true;policia;true;true;true;true;true;510;Santa Marta;Bucaramanga;true;porvenir;null
1642325969;Mercedez Ortiz;87;luisaristizabal956@gmail.com;3000692815;true;true;true;mininterior;false;false;true;false;false;198;Barranquilla;Bogotá;false;colfondos;null
1388196145;David Aristizabal;53;sebastianlopez738@gmail.com;3095772757;false;false;false;mininterior;false;true;false;true;true;469;Cali;Bogotá;false;porvenir;null
1809368941;Antonia Ramirez;86;nataliamartinez276@gmail.com;3154824932;true;true;false;policia;false;true;false;true;false;271;Cartagena;Bucaramanga;true;extranjero;null
1108157491;Daniela Arango;81;antoniafigueroa633@gmail.com;3187152882;true;true;false;inpec;false;true;false;false;true;832;Cali;Cúcuta;true;extranjero;null
1749506976;Ludwin Gonzalez;59;camilaaristizabal239@gmail.com;3187069916;true;false;true;mininterior;false;false;false;true;true;1187;Bogotá;Pereira;true;porvenir;null
1884478190;David Ramirez;19;estebanhernandez504@gmail.com;3163259696;true;false;true;mininterior;false;false;false;false;true;1039;Barranquilla;Cúcuta;false;extranjero;null
1810596654;Natalia Martinez;53;antoniaaristizabal655@gmail.com;3067290233;true;true;true;inpec;true;false;true;true;true;657;Armenia;Bogotá;false;colfondos;null
1759117937;Luis Aristizabal;54;ludwinmartinez350@gmail.com;3131303256;true;true;false;mininterior;false;false;false;true;false;790;Armenia;Bogotá;false;proteccion;null
1089724850;Daniela Arango;61;antoniaaristizabal409@gmail.com;3175249028;false;false;false;inpec;true;true;false;true;false;457;Cartagena;Bogotá;true;oldmutual;null
1801518757;Esteban Hernandez;76;estebanfigueroa613@gmail.com;3106083523;true;true;true;armada;false;false;false;true;false;1298;Manizales;Armenia;true;extranjero;null
1895232648;Mercedez Hernandez;25;camilaortiz0@gmail.com;3131412648;false;false;true;mininterior;false;false;true;false;true;976;Cartagena;Cali;true;colfondos;null
1456044795;David Aristizabal;54;mercedezgutierrez216@gmail.com;3066228629;true;true;true;policia;true;true;false;false;false;1012;Cali;Armenia;true;extranjero;null
1544413862;Luis Aristizabal;79;juangonzalez73@gmail.com;3191684643;false;false;true;policia;true;true;true;true;true;803;Armenia;Cúcuta;true;colfondos;null
1193485214;Sebastian Lopez;36;danielaramirez245@gmail.com;3086340781;false;false;false;minsalud;true;true;true;true;true;363;Armenia;Medellín;false;colfondos;null
1230694775;Esteban Ramirez;43;camilahernandez994@gmail.com;3084760771;true;false;false;policia;true;false;true;false;false;520;Pereira;Manizales;true;extranjero;null
1791670506;Antonia Lopez;35;danielahernandez19@gmail.com;3015335047;true;false;false;inpec;true;false;true;true;true;585;Manizales;Pereira;true;porvenir;null
1383964399;Sebastian Hernandez;60;estebanfigueroa116@gmail.com;3125754733;true;false;false;inpec;false;false;false;false;true;85;Cartagena;Cartagena;true;oldmutual;null
1321907932;Luis Gonzalez;60;estebanortiz449@gmail.com;3170366152;true;true;true;armada;false;true;false;true;true;1246;Cartagena;Armenia;true;colfondos;null
1727887619;Luis Ramirez;19;danielaaristizabal633@gmail.com;3136007177;false;false;true;inpec;false;true;true;true;true;190;Cúcuta;Barranquilla;true;oldmutual;null
1392059413;Ludwin Hernandez;29;antoniaaristizabal897@gmail.com;3025888795;true;false;false;policia;false;true;true;false;false;542;Medellín;Cartagena;false;colfondos;null
1468652849;Esteban Gonzalez;82;luisramirez138@gmail.com;3147230073;true;false;false;armada;true;false;true;true;false;644;Cartagena;Bogotá;true;oldmutual;null
1879291579;Sebastian Ortiz;66;luisarango168@gmail.com;3032398994;true;false;true;inpec;false;false;true;true;true;453;Armenia;Manizales;false;colfondos;null
1632624497;Camila Gutierrez;46;sebastianarango10@gmail.com;3035191094;true;false;false;mininterior;true;true;false;true;false;133;Cartagena;Santa Marta;true;oldmutual;null
1511981607;Mercedez Ortiz;60;mercedezgonzalez243@gmail.com;3165196379;false;false;true;mininterior;true;false;false;false;false;612;Bucaramanga;Bucaramanga;false;oldmutual;null
1424907159;Camila Hernandez;88;camilaortiz223@gmail.com;3110547603;true;false;false;mininterior;false;true;true;true;false;170;Armenia;Bucaramanga;true;proteccion;null
1128923725;Mercedez Hernandez;67;danielahernandez373@gmail.com;3195186542;false;true;false;inpec;true;false;true;true;false;845;Armenia;Medellín;true;proteccion;null
1250544161;David Hernandez;78;estebanortiz83@gmail.com;3103896617;true;true;false;inpec;false;false;false;false;true;245;Manizales;Armenia;true;proteccion;null
1276202715;David Ramirez;30;antoniaramirez878@gmail.com;3156006336;true;true;true;mininterior;true;true;true;true;false;375;Barranquilla;Cartagena;false;oldmutual;null
1060621765;Ludwin Hernandez;65;juanmartinez50@gmail.com;3172202762;true;true;false;inpec;false;false;true;true;true;182;Medellín;Barranquilla;false;porvenir;null
1145269757;Juan Hernandez;71;sebastianaristizabal557@gmail.com;3151858981;false;true;false;policia;true;true;true;true;true;839;Pereira;Cartagena;false;extranjero;null
1549575305;Ana Hernandez;87;antoniaortiz669@gmail.com;3165680431;false;false;false;policia;false;false;false;true;false;418;Cartagena;Medellín;true;oldmutual;null
1827013702;Luis Aristizabal;41;nataliahernandez637@gmail.com;3135065542;false;true;true;inpec;false;false;false;true;true;253;Cali;Cartagena;false;porvenir;null
1086753268;Natalia Lopez;71;mercedezgutierrez927@gmail.com;3043175300;false;true;true;armada;false;false;false;true;true;851;Manizales;Barranquilla;false;oldmutual;null
1033067186;Esteban Gonzalez;75;danielaarango451@gmail.com;3114803014;false;false;true;armada;false;true;true;true;false;9;Cúcuta;Bogotá;true;colfondos;null
1458525034;Ludwin Gutierrez;83;nataliaramirez356@gmail.com;3078533019;true;true;true;policia;true;true;false;false;false;406;Cali;Manizales;false;oldmutual;null
1162583359;Natalia Gutierrez;73;sebastianlopez62@gmail.com;3022168114;false;true;true;policia;true;true;true;true;false;691;Cali;Bogotá;true;oldmutual;null
1382000085;David Gutierrez;78;estebanarango24@gmail.com;3041747556;true;false;true;policia;true;true;true;false;true;815;Santa Marta;Cúcuta;true;porvenir;null
1452261410;Sebastian Martinez;83;anagutierrez17@gmail.com;3169863006;false;true;false;armada;false;false;false;false;false;291;Santa Marta;Barranquilla;false;porvenir;null
1747302160;Luis Ramirez;90;camilamartinez931@gmail.com;3188807144;false;true;true;mininterior;true;true;false;false;true;683;Pereira;Manizales;false;extranjero;null
1396245071;Natalia Hernandez;30;ludwinortiz958@gmail.com;3074142769;false;false;true;inpec;false;true;true;false;false;135;Santa Marta;Medellín;false;colfondos;null
1362588942;Ana Gutierrez;47;luishernandez115@gmail.com;3038052660;true;false;false;inpec;true;true;true;true;true;849;Bucaramanga;Cartagena;true;extranjero;null
1495287234;Antonia Aristizabal;85;mercedezmartinez663@gmail.com;3107582443;false;false;false;inpec;true;false;false;true;true;128;Cúcuta;Manizales;false;extranjero;null
1358435234;Camila Arango;60;ludwinortiz943@gmail.com;3121958918;false;false;false;policia;true;true;true;false;true;816;Pereira;Santa Marta;false;oldmutual;null
1123867999;Ana Ortiz;61;estebanfigueroa405@gmail.com;3003660023;false;true;true;minsalud;true;true;false;false;false;735;Santa Marta;Cali;false;colfondos;null
1168953591;Antonia Figueroa;63;antoniaramirez8@gmail.com;3033253424;false;true;false;policia;false;false;false;false;false;761;Bucaramanga;Barranquilla;false;colfondos;null
1176492316;Luis Arango;88;estebanortiz665@gmail.com;3012896453;true;false;false;mininterior;true;true;true;true;false;1156;Bucaramanga;Cartagena;true;colfondos;null
1643803205;Natalia Gutierrez;40;antoniaarango536@gmail.com;3075766639;false;false;false;mininterior;false;true;false;false;false;805;Cartagena;Cúcuta;true;colfondos;null
1155759467;Daniela Figueroa;43;ludwinhernandez524@gmail.com;3095101045;true;true;false;mininterior;false;false;false;true;true;1182;Medellín;Pereira;true;colfondos;null
1678179185;Camila Hernandez;49;camilaaristizabal528@gmail.com;3121830292;true;true;true;policia;false;true;true;false;true;612;Cali;Santa Marta;false;proteccion;null
1385626251;Antonia Figueroa;22;mercedezgutierrez151@gmail.com;3134016406;true;true;true;inpec;true;false;true;false;false;482;Medellín;Cali;true;colfondos;null
1179277755;Sebastian Figueroa;67;anamartinez705@gmail.com;3030881878;false;false;true;minsalud;true;true;true;true;true;104;Santa Marta;Bucaramanga;true;extranjero;null
1019708699;Ana Gutierrez;32;estebanaristizabal236@gmail.com;3049235679;true;false;true;mininterior;false;false;true;false;false;529;Bucaramanga;Barranquilla;true;colfondos;null
1851005170;Luis Aristizabal;51;nataliaaristizabal793@gmail.com;3163165908;false;false;false;mininterior;false;false;true;false;false;743;Cali;Bogotá;false;oldmutual;null
1371002576;Juan Ortiz;37;nataliahernandez292@gmail.com;3087127562;false;false;true;inpec;false;true;false;true;false;150;Santa Marta;Pereira;true;colfondos;null
1728269328;Esteban Martinez;43;nataliagutierrez307@gmail.com;3194922243;true;true;false;mininterior;true;false;false;true;true;163;Armenia;Barranquilla;true;proteccion;null
1415265380;David Arango;82;luismartinez879@gmail.com;3161442930;false;true;false;armada;true;true;true;false;false;1242;Barranquilla;Santa Marta;true;proteccion;null
1616131363;Natalia Aristizabal;44;nataliagutierrez579@gmail.com;3019948070;false;true;false;armada;true;false;true;true;true;998;Santa Marta;Manizales;false;extranjero;null
1379892038;Juan Hernandez;47;antoniamartinez19@gmail.com;3062475957;true;false;false;minsalud;false;false;false;false;true;1124;Barranquilla;Barranquilla;false;porvenir;null
1696154364;Juan Ortiz;38;nataliafigueroa926@gmail.com;3167579582;false;false;true;inpec;false;false;false;true;true;236;Bogotá;Manizales;true;porvenir;null
1785380893;Ludwin Arango;43;antoniafigueroa499@gmail.com;3030724903;true;false;false;minsalud;false;false;false;false;false;565;Santa Marta;Santa Marta;false;extranjero;null
1401543054;Antonia Martinez;50;danielaarango697@gmail.com;3003582361;false;false;true;policia;false;false;true;true;false;350;Barranquilla;Bogotá;false;proteccion;null
1488194741;David Arango;28;danielahernandez258@gmail.com;3020394494;true;false;true;minsalud;true;true;false;false;true;570;Bogotá;Manizales;false;colfondos;null
1701491886;Mercedez Figueroa;89;antoniahernandez154@gmail.com;3024796021;true;false;false;armada;false;false;true;true;true;760;Pereira;Armenia;true;porvenir;null
1680910335;Ludwin Lopez;32;danielamartinez598@gmail.com;3169464479;true;true;false;mininterior;true;true;false;true;false;1070;Santa Marta;Cúcuta;false;extranjero;null
1358676434;Luis Aristizabal;27;mercedezgutierrez269@gmail.com;3107428603;false;false;false;armada;false;true;false;false;false;432;Pereira;Cúcuta;true;colfondos;null
1667945979;Antonia Martinez;73;camilagutierrez567@gmail.com;3117176484;false;false;true;armada;false;true;false;false;false;812;Santa Marta;Manizales;false;colfondos;null
1641246451;Natalia Ortiz;33;danielaortiz132@gmail.com;3058476041;true;true;false;minsalud;false;false;true;true;true;1253;Pereira;Bucaramanga;true;colfondos;null
1315221402;Luis Arango;27;danielafigueroa944@gmail.com;3088079618;false;true;true;inpec;true;true;true;false;true;166;Pereira;Armenia;false;extranjero;null
1883800642;Antonia Gutierrez;88;anaaristizabal456@gmail.com;3094474542;true;false;false;armada;false;true;false;false;false;946;Cartagena;Santa Marta;true;colfondos;null
