cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1437526487;Esteban Figueroa;58;camilagutierrez753@gmail.com;3054224920;true;false;true;minsalud;true;false;true;true;false;719;Santa Marta;Armenia;false;porvenir;null
1550497821;Ludwin Figueroa;20;sebastianhernandez908@gmail.com;3131537630;false;false;false;mininterior;true;true;false;true;false;908;Cartagena;Cali;true;oldmutual;null
1401648070;Natalia Gonzalez;39;danielagutierrez953@gmail.com;3012381677;false;true;false;mininterior;false;false;true;false;true;956;Cali;Bucaramanga;true;extranjero;null
1106166953;Esteban Gutierrez;75;analopez449@gmail.com;3157421931;false;true;false;inpec;false;false;false;false;false;1047;Cartagena;Bucaramanga;false;proteccion;null
1142603524;Natalia Figueroa;90;nataliagutierrez517@gmail.com;3025247918;true;true;false;policia;false;false;false;true;true;139;Cartagena;Bogotá;true;proteccion;null
1305619047;Esteban Aristizabal;69;mercedezramirez135@gmail.com;3156970150;false;false;false;armada;false;true;false;true;false;1081;Cali;Pereira;true;porvenir;null
1874313746;Ludwin Figueroa;52;sebastianaristizabal426@gmail.com;3035935017;true;true;true;armada;false;false;false;false;false;297;Medellín;Cúcuta;false;colfondos;null
1671137736;Antonia Gutierrez;55;ludwinmartinez351@gmail.com;3053547172;true;false;true;armada;true;true;true;false;false;543;Bucaramanga;Cúcuta;false;oldmutual;null
1555537940;Luis Arango;66;ludwingonzalez694@gmail.com;3183515393;false;true;false;armada;false;true;true;true;true;170;Cartagena;Bucaramanga;false;oldmutual;null
1799408825;Mercedez Arango;57;juangutierrez733@gmail.com;3170873170;false;false;false;inpec;false;true;true;false;true;767;Medellín;Manizales;false;proteccion;null
1188997124;Sebastian Figueroa;62;davidmartinez659@gmail.com;3137187451;true;true;false;policia;true;false;true;false;true;802;Santa Marta;Medellín;true;porvenir;null
1745748707;Antonia Ortiz;22;camilafigueroa646@gmail.com;3015339397;false;false;true;mininterior;true;true;true;true;false;338;Santa Marta;Cartagena;false;extranjero;null
1088334045;Esteban Figueroa;32;anaarango111@gmail.com;3195568722;false;true;true;minsalud;true;false;false;true;false;791;Cartagena;Pereira;false;colfondos;null
1660752879;Juan Lopez;66;davidarango342@gmail.com;3178219022;false;true;true;policia;false;false;false;true;true;1111;Cartagena;Barranquilla;true;colfondos;null
1482628013;Daniela Lopez;84;anaramirez298@gmail.com;3023882588;false;false;true;policia;false;false;false;false;false;476;Cúcuta;Santa Marta;true;porvenir;null
1120197839;Juan Figueroa;67;estebanhernandez496@gmail.com;3197883697;false;true;false;inpec;true;true;true;false;true;5;Cúcuta;Bogotá;true;oldmutual;null
1144158215;Camila Lopez;65;juanramirez106@gmail.com;3134503171;true;false;true;inpec;true;true;false;false;true;161;Cali;Manizales;true;proteccion;null
1713983999;David Lopez;41;camilafigueroa893@gmail.com;3051594822;true;true;false;inpec;false;false;true;false;true;683;Bogotá;Manizales;true;proteccion;null
1653994449;Mercedez Gutierrez;53;sebastianramirez195@gmail.com;3165376701;true;false;true;minsalud;false;false;true;true;false;213;Barranquilla;Medellín;false;porvenir;null
1229077027;Camila Ramirez;19;juangutierrez605@gmail.com;3128350925;true;true;true;mininterior;false;true;true;true;true;660;Bucaramanga;Bogotá;true;extranjero;null
1269933372;Camila Gutierrez;37;danielaramirez580@gmail.com;3055113531;false;false;false;mininterior;true;false;true;false;true;382;Cali;Santa Marta;true;extranjero;null
1766940512;Natalia Gutierrez;65;anafigueroa629@gmail.com;3027808519;true;false;false;policia;true;false;true;false;false;42;Cartagena;Santa Marta;false;colfondos;null
1260330615;Daniela Hernandez;50;nataliafigueroa229@gmail.com;3085121090;true;true;false;policia;false;true;true;false;true;362;Manizales;Armenia;true;colfondos;null
1561563435;Esteban Arango;28;mercedezhernandez399@gmail.com;3133726930;true;true;false;armada;false;false;false;false;true;312;Pereira;Cartagena;true;extranjero;null
1359449152;Mercedez Arango;64;camilalopez291@gmail.com;3170410409;true;true;false;inpec;true;false;true;false;false;934;Armenia;Bucaramanga;true;proteccion;null
1240058408;Antonia Arango;52;juanmartinez810@gmail.com;3016490431;true;true;true;minsalud;true;false;true;true;false;1022;Bogotá;Bogotá;true;extranjero;null
1496563607;Daniela Hernandez;75;mercedezmartinez40@gmail.com;3156150793;false;true;false;minsalud;false;true;false;true;true;1124;Bogotá;Bogotá;true;proteccion;null
1063541448;Antonia Arango;68;danielagutierrez928@gmail.com;3008694893;false;true;true;policia;false;false;true;false;true;399;Cartagena;Medellín;true;extranjero;null
1259694886;Ana Figueroa;63;juanlopez1@gmail.com;3033620407;true;true;false;mininterior;true;true;false;true;false;1290;Cali;Bucaramanga;false;proteccion;null
1490410270;Esteban Gutierrez;69;juanortiz912@gmail.com;3070718943;true;true;false;mininterior;true;false;false;false;false;697;Cartagena;Santa Marta;true;proteccion;null
1403049634;David Ortiz;73;luisortiz4@gmail.com;3154013280;false;false;false;policia;false;true;true;true;true;866;Barranquilla;Bogotá;true;proteccion;null
1068316213;Sebastian Aristizabal;47;antoniamartinez731@gmail.com;3105617986;false;false;true;inpec;true;true;true;false;false;630;Santa Marta;Manizales;false;colfondos;null
1099768395;Luis Arango;28;anagutierrez155@gmail.com;3164398908;true;true;false;armada;false;true;true;true;false;507;Santa Marta;Barranquilla;true;extranjero;null
1027628913;Juan Ramirez;58;estebanortiz124@gmail.com;3010197712;false;true;true;policia;true;true;false;true;false;779;Barranquilla;Santa Marta;true;oldmutual;null
1020855135;Juan Hernandez;32;juanhernandez917@gmail.com;3009347242;false;false;true;armada;true;false;true;false;false;213;Pereira;Santa Marta;false;extranjero;null
1612007981;Luis Hernandez;59;luisramirez128@gmail.com;3021776200;true;false;true;policia;true;false;true;true;true;613;Cartagena;Cali;true;extranjero;null
1132783018;Natalia Aristizabal;85;estebanhernandez122@gmail.com;3088583310;true;true;false;minsalud;true;true;true;true;true;525;Armenia;Cartagena;false;oldmutual;null
1399250201;Esteban Arango;58;antoniaaristizabal300@gmail.com;3132868801;true;false;false;minsalud;false;true;true;false;true;590;Cali;Bogotá;false;colfondos;null
1474492561;Sebastian Arango;18;danielamartinez766@gmail.com;3194616285;true;true;true;inpec;true;true;true;true;true;1019;Cali;Manizales;true;proteccion;null
1403323138;Natalia Figueroa;83;davidortiz35@gmail.com;3197610726;true;false;false;policia;false;false;true;true;false;265;Barranquilla;Bucaramanga;true;oldmutual;null
1061213064;Sebastian Aristizabal;31;mercedezgutierrez147@gmail.com;3189906392;false;false;false;minsalud;false;false;true;false;false;207;Cúcuta;Bucaramanga;false;oldmutual;null
1548881077;Camila Hernandez;80;nataliagonzalez289@gmail.com;3037826142;false;true;true;minsalud;true;false;true;true;false;357;Pereira;Cali;false;porvenir;null
