cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1895980242;David Ramirez;61;juanaristizabal291@gmail.com;3048243483;false;true;true;inpec;true;false;true;true;true;1017;Cartagena;Pereira;false;oldmutual;null
1231658302;Natalia Ramirez;32;anaramirez467@gmail.com;3028407349;false;false;false;policia;true;true;true;false;true;678;Santa Marta;Cartagena;true;colfondos;null
1775722455;Ana Gonzalez;18;ludwinhernandez181@gmail.com;3149376510;false;true;false;armada;false;false;false;false;false;475;Manizales;Santa Marta;true;extranjero;null
1762789782;Mercedez Gonzalez;79;antoniaarango125@gmail.com;3051704807;true;false;true;policia;true;true;false;false;false;1119;Manizales;Cali;false;proteccion;null
1082808130;Daniela Hernandez;64;mercedezarango553@gmail.com;3162121277;true;false;true;mininterior;true;true;false;false;true;483;Santa Marta;Cartagena;true;oldmutual;null
1871743392;David Arango;78;estebanhernandez237@gmail.com;3040230916;true;false;false;inpec;true;false;false;true;true;273;Cali;Cartagena;false;proteccion;null
1496629222;Sebastian Hernandez;86;estebanarango233@gmail.com;3176662888;true;false;false;mininterior;true;false;true;false;false;868;Pereira;Santa Marta;true;extranjero;null
1153741907;Luis Arango;25;sebastianaristizabal340@gmail.com;3080183737;false;true;false;mininterior;true;true;true;true;true;116;Cartagena;Armenia;true;colfondos;null
1025842322;Sebastian Figueroa;28;analopez777@gmail.com;3007622463;true;true;false;minsalud;true;true;true;true;false;259;Bogotá;Santa Marta;true;porvenir;null
1404452873;Esteban Ortiz;73;sebastianarango641@gmail.com;3155782850;false;false;true;mininterior;false;true;true;false;false;84;Cúcuta;Bucaramanga;true;proteccion;null
1356089201;Juan Figueroa;58;luisgonzalez717@gmail.com;3051300792;true;true;true;mininterior;false;false;false;false;true;750;Cali;Barranquilla;false;porvenir;null
1026110263;Ludwin Hernandez;19;anahernandez173@gmail.com;3085360357;false;true;true;mininterior;true;true;false;true;true;603;Cúcuta;Cartagena;true;colfondos;null
1058008170;Ana Ramirez;51;luislopez239@gmail.com;3143105501;true;true;true;mininterior;false;false;true;false;false;1092;Medellín;Pereira;false;colfondos;null
1314330697;Natalia Figueroa;71;sebastianramirez728@gmail.com;3131318268;true;false;false;armada;false;true;false;false;false;4;Cúcuta;Cali;false;colfondos;null
1191251314;Camila Arango;31;antoniafigueroa131@gmail.com;3098630990;false;false;true;minsalud;true;false;true;true;false;645;Bucaramanga;Cali;true;porvenir;null
1551870744;David Figueroa;32;luisaristizabal345@gmail.com;3149393413;false;false;false;inpec;true;true;true;true;true;400;Medellín;Santa Marta;true;extranjero;null
1862655877;Mercedez Aristizabal;57;davidaristizabal245@gmail.com;3090803803;true;true;false;mininterior;false;false;true;true;true;754;Santa Marta;Medellín;false;porvenir;null
1291392684;Ana Ramirez;44;anaortiz975@gmail.com;3134632618;false;false;false;minsalud;true;true;true;true;false;770;Pereira;Pereira;true;porvenir;null
1481498476;Luis Aristizabal;50;danielaortiz371@gmail.com;3033479351;false;false;true;inpec;true;false;false;true;true;91;Armenia;Bogotá;false;proteccion;null
1143993057;Daniela Gutierrez;57;davidaristizabal373@gmail.com;3088231164;false;true;true;policia;true;true;true;true;true;658;Bucaramanga;Pereira;false;colfondos;null
