cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1665584369;Ana Ramirez;49;camilaortiz129@gmail.com;3082082886;false;false;true;minsalud;false;false;false;false;true;575;Santa Marta;Santa Marta;true;extranjero;null
1482568101;Ludwin Gutierrez;63;natalialopez212@gmail.com;3028884168;true;false;true;minsalud;false;false;true;true;true;539;Cartagena;Armenia;false;porvenir;null
1576079916;Mercedez Hernandez;31;mercedezfigueroa786@gmail.com;3085480281;false;false;true;policia;true;true;true;true;false;668;Armenia;Barranquilla;false;porvenir;null
1356892902;Camila Gonzalez;52;estebangutierrez951@gmail.com;3104144942;true;false;true;mininterior;false;false;false;false;true;632;Bucaramanga;Cartagena;true;extranjero;null
1143035558;Ludwin Gutierrez;56;ludwinlopez924@gmail.com;3122854140;true;false;false;policia;true;false;true;true;false;297;Santa Marta;Santa Marta;true;extranjero;null
1371024593;Natalia Ramirez;52;estebanarango577@gmail.com;3140502187;false;false;true;inpec;false;false;true;false;false;201;Barranquilla;Bucaramanga;false;oldmutual;null
1037384624;David Martinez;68;davidramirez254@gmail.com;3015286449;true;true;true;inpec;true;true;false;false;false;1170;Armenia;Barranquilla;false;oldmutual;null
1642368899;Sebastian Lopez;57;mercedezarango750@gmail.com;3084777569;true;false;true;armada;true;true;false;true;true;528;Barranquilla;Cartagena;false;extranjero;null
1349188748;Sebastian Gutierrez;44;juanfigueroa916@gmail.com;3173330731;true;false;true;inpec;false;true;true;false;true;296;Manizales;Cartagena;true;porvenir;null
1496082136;Natalia Aristizabal;26;ludwinortiz847@gmail.com;3060846897;true;true;true;minsalud;false;false;true;false;true;429;Bogotá;Manizales;false;porvenir;null
1753043790;Antonia Lopez;60;ludwinlopez395@gmail.com;3073389962;true;false;false;inpec;false;false;true;false;true;150;Cúcuta;Pereira;false;porvenir;null
1000444470;David Ramirez;81;antoniafigueroa878@gmail.com;3119462538;true;false;true;armada;true;true;false;false;true;900;Manizales;Pereira;true;extranjero;null
1477465303;Antonia Gutierrez;50;ludwingutierrez530@gmail.com;3107843796;false;false;true;policia;false;false;true;true;true;867;Bucaramanga;Barranquilla;true;porvenir;null
1811289772;Ludwin Arango;35;camilagonzalez148@gmail.com;3058732848;false;true;true;minsalud;true;true;false;true;false;905;Manizales;Barranquilla;true;colfondos;null
1575450508;Esteban Hernandez;33;danielalopez756@gmail.com;3131291179;false;false;true;mininterior;true;false;true;false;true;1139;Barranquilla;Manizales;false;colfondos;null
1335409861;Mercedez Gutierrez;27;estebanortiz732@gmail.com;3003118336;true;true;true;policia;false;false;true;true;false;286;Manizales;Santa Marta;true;proteccion;null
1770851046;Natalia Arango;69;estebanaristizabal241@gmail.com;3016700992;true;false;true;policia;false;true;true;false;true;849;Cartagena;Pereira;true;extranjero;null
1485942522;Ana Aristizabal;82;sebastianfigueroa672@gmail.com;3052777348;false;true;false;policia;false;true;true;false;true;806;Manizales;Barranquilla;false;porvenir;null
1624299817;David Martinez;62;ludwinmartinez765@gmail.com;3092074059;false;true;false;inpec;true;true;false;true;true;177;Barranquilla;Cartagena;false;proteccion;null
1872240140;Mercedez Gutierrez;21;nataliamartinez799@gmail.com;3194989421;true;true;true;minsalud;true;true;true;true;false;614;Santa Marta;Santa Marta;false;proteccion;null
1311319921;Camila Figueroa;58;davidramirez299@gmail.com;3133550663;true;true;true;armada;true;true;false;false;true;986;Pereira;Cali;true;porvenir;null
1839312914;Sebastian Ortiz;58;juanaristizabal30@gmail.com;3126827230;false;false;false;mininterior;false;true;false;false;false;959;Cúcuta;Bogotá;false;colfondos;null
1689442958;Esteban Gutierrez;88;mercedezgonzalez437@gmail.com;3153173312;true;false;true;inpec;false;false;true;false;true;541;Pereira;Armenia;false;porvenir;null
1596342456;Juan Arango;19;luisfigueroa212@gmail.com;3090168131;false;true;true;policia;false;false;false;false;false;749;Barranquilla;Bogotá;false;porvenir;null
1328169848;Camila Martinez;64;ludwinhernandez874@gmail.com;3025687169;true;false;true;minsalud;false;true;true;false;true;709;Cali;Cúcuta;true;proteccion;null
1707059973;Daniela Gonzalez;34;luishernandez402@gmail.com;3081906533;false;true;false;minsalud;true;false;false;true;false;946;Cali;Cúcuta;true;oldmutual;null
1018635658;Camila Gutierrez;73;luisortiz266@gmail.com;3193557788;true;false;true;policia;true;false;true;true;true;242;Bogotá;Cali;true;colfondos;null
1260380290;Daniela Ramirez;47;antoniaramirez42@gmail.com;3156998047;true;true;false;armada;false;false;false;false;false;68;Santa Marta;Medellín;true;colfondos;null
1864553266;Ana Gutierrez;35;camilaaristizabal864@gmail.com;3079811998;true;false;false;inpec;false;true;true;true;false;711;Manizales;Pereira;false;proteccion;null
1620881571;David Ortiz;51;antoniaortiz419@gmail.com;3023922970;false;true;true;mininterior;true;true;true;true;true;858;Cali;Bucaramanga;true;colfondos;null
1236096956;Natalia Gutierrez;52;ludwinlopez646@gmail.com;3035658329;false;false;true;mininterior;false;true;false;false;true;1076;Manizales;Medellín;false;porvenir;null
1190644511;Luis Arango;65;ludwinortiz432@gmail.com;3001839058;true;false;false;inpec;false;false;false;true;true;120;Cali;Pereira;false;porvenir;null
1445590442;Mercedez Figueroa;65;sebastiangonzalez718@gmail.com;3089701223;true;false;true;mininterior;true;true;false;true;true;717;Manizales;Santa Marta;false;proteccion;null
1561839279;Camila Gutierrez;69;antoniaarango942@gmail.com;3195129334;true;true;false;armada;false;true;false;true;true;42;Pereira;Pereira;true;oldmutual;null
1006330418;Antonia Hernandez;46;antoniagutierrez114@gmail.com;3173968134;false;true;true;mininterior;true;false;false;false;true;731;Medellín;Manizales;false;porvenir;null
1829128977;Ana Ortiz;56;estebanortiz121@gmail.com;3093901826;true;true;true;minsalud;true;true;false;true;true;871;Pereira;Pereira;true;porvenir;null
1061794106;Ana Martinez;28;mercedezlopez308@gmail.com;3116617071;false;true;false;armada;true;true;false;false;false;334;Santa Marta;Armenia;true;extranjero;null
