cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1014395688;Mercedez Aristizabal;48;danielamartinez663@gmail.com;3189541721;true;false;true;inpec;true;false;true;true;false;1018;Cali;Medellín;false;extranjero;null
1183428968;Natalia Aristizabal;32;estebanhernandez166@gmail.com;3163558775;true;true;false;mininterior;false;false;false;true;false;329;Bucaramanga;Medellín;true;porvenir;null
1009693163;Esteban Figueroa;84;antoniagutierrez304@gmail.com;3179093487;false;false;true;mininterior;false;false;true;false;true;1034;Armenia;Bogotá;false;colfondos;null
1541691194;Camila Gutierrez;27;sebastianramirez180@gmail.com;3020680578;true;false;true;inpec;false;true;false;false;false;1188;Bucaramanga;Cartagena;true;proteccion;null
1795453315;Ludwin Hernandez;86;estebanarango357@gmail.com;3127575446;true;false;false;armada;true;false;true;false;true;452;Manizales;Santa Marta;false;oldmutual;null
1102013097;Ludwin Martinez;57;sebastianlopez766@gmail.com;3033060850;true;false;true;minsalud;true;false;false;false;true;87;Cartagena;Medellín;true;extranjero;null
1492082235;David Hernandez;73;juangutierrez742@gmail.com;3154015094;false;false;true;policia;false;false;false;false;true;978;Santa Marta;Armenia;false;porvenir;null
1864505109;Esteban Lopez;62;ludwinortiz96@gmail.com;3099320258;false;true;false;armada;false;false;false;true;false;376;Manizales;Bucaramanga;true;oldmutual;null
1719801549;Camila Ortiz;27;nataliaaristizabal155@gmail.com;3047826671;true;true;false;policia;true;false;true;false;true;747;Barranquilla;Cúcuta;true;extranjero;null
1457704198;Ana Aristizabal;44;nataliaaristizabal660@gmail.com;3094013608;true;true;true;mininterior;true;false;true;false;false;732;Medellín;Cali;true;extranjero;null
1735867714;David Lopez;55;danielalopez421@gmail.com;3166545211;false;true;false;armada;true;true;true;false;true;309;Armenia;Cali;false;proteccion;null
1385143138;Antonia Ortiz;88;anaaristizabal391@gmail.com;3121950519;true;false;true;minsalud;false;false;false;true;true;928;Armenia;Armenia;false;oldmutual;null
1090525183;Natalia Aristizabal;25;nataliagutierrez566@gmail.com;3117638361;true;true;false;mininterior;false;false;false;true;false;272;Manizales;Manizales;false;proteccion;null
1463236426;Natalia Aristizabal;66;davidarango93@gmail.com;3123954575;true;true;false;minsalud;false;false;true;false;false;562;Manizales;Santa Marta;true;oldmutual;null
1876111683;David Gutierrez;48;anaarango665@gmail.com;3039597281;true;true;true;minsalud;false;false;true;false;false;150;Bucaramanga;Manizales;false;extranjero;null
1071502825;Natalia Hernandez;83;mercedezortiz216@gmail.com;3117320683;true;true;false;policia;false;true;false;false;true;1296;Medellín;Medellín;true;extranjero;null
1274081577;Esteban Hernandez;44;estebanarango253@gmail.com;3187655729;true;false;true;minsalud;false;true;false;true;false;194;Barranquilla;Bucaramanga;false;proteccion;null
1303626146;Luis Arango;65;anaarango442@gmail.com;3057672726;true;true;true;armada;true;true;true;false;true;857;Pereira;Armenia;false;porvenir;null
1271276680;Ana Gonzalez;51;nataliaortiz559@gmail.com;3141240755;false;false;true;policia;false;true;false;true;true;558;Pereira;Bucaramanga;true;proteccion;null
1046592121;Mercedez Arango;32;nataliaaristizabal185@gmail.com;3151727270;true;false;true;policia;true;true;false;true;false;166;Armenia;Barranquilla;false;colfondos;null
1858915654;Sebastian Figueroa;88;danielaortiz451@gmail.com;3186665054;true;true;false;policia;true;false;true;true;false;1087;Bogotá;Pereira;true;proteccion;null
1239876816;Ana Ramirez;80;danielahernandez710@gmail.com;3164042383;true;false;false;armada;false;false;true;true;false;985;Cartagena;Pereira;false;extranjero;null
1202657173;Ana Martinez;83;camilalopez648@gmail.com;3105666462;true;false;false;inpec;true;true;true;false;true;236;Bucaramanga;Armenia;false;extranjero;null
1429204152;Juan Aristizabal;37;antoniahernandez250@gmail.com;3165981452;false;true;true;armada;true;true;false;false;true;1100;Bucaramanga;Cúcuta;false;colfondos;null
1098180033;Luis Hernandez;27;danielagonzalez859@gmail.com;3051491258;true;true;false;armada;false;false;true;false;true;807;Medellín;Pereira;true;oldmutual;null
1287017528;Sebastian Aristizabal;67;nataliaramirez908@gmail.com;3128146141;true;true;false;armada;false;true;true;false;false;391;Barranquilla;Armenia;false;extranjero;null
1311649829;Camila Gutierrez;71;estebangonzalez783@gmail.com;3065236965;false;false;false;inpec;false;true;true;true;false;799;Manizales;Bucaramanga;true;proteccion;null
1055778930;Antonia Martinez;68;ludwinfigueroa644@gmail.com;3119443581;true;true;false;policia;false;false;false;true;true;439;Cúcuta;Medellín;true;colfondos;null
1094549158;Camila Aristizabal;63;antoniagutierrez993@gmail.com;3111869748;false;false;true;inpec;false;false;false;true;true;565;Cali;Bogotá;false;extranjero;null
1471283978;Mercedez Hernandez;30;danielamartinez830@gmail.com;3141414666;false;false;false;minsalud;false;true;false;true;true;1000;Santa Marta;Barranquilla;false;oldmutual;null
1757345635;Mercedez Ramirez;30;ludwinortiz800@gmail.com;3061973196;true;false;false;policia;true;true;false;false;false;1034;Cali;Bucaramanga;false;extranjero;null
1207915249;Ana Ramirez;69;anahernandez399@gmail.com;3177679981;false;true;true;policia;true;true;false;true;false;625;Cartagena;Barranquilla;false;extranjero;null
1033768515;Camila Figueroa;58;luismartinez75@gmail.com;3103289452;false;false;false;policia;false;true;true;false;true;1266;Cúcuta;Cartagena;true;extranjero;null
1177514752;Luis Aristizabal;61;mercedezarango490@gmail.com;3046407410;true;false;true;mininterior;false;false;true;true;true;554;Cali;Cartagena;true;colfondos;null
1368000755;Ana Ramirez;56;camilafigueroa48@gmail.com;3012527075;false;false;true;minsalud;true;true;false;true;true;837;Medellín;Pereira;true;proteccion;null
1603173569;Camila Figueroa;80;nataliafigueroa878@gmail.com;3027690178;true;true;true;policia;false;true;true;false;false;977;Cartagena;Medellín;false;extranjero;null
1698028078;Ana Ramirez;87;estebanramirez54@gmail.com;3153766780;true;false;false;policia;true;true;false;true;true;1187;Armenia;Medellín;true;porvenir;null
1627584471;Natalia Aristizabal;75;estebanortiz130@gmail.com;3193144821;true;true;true;mininterior;true;false;true;true;true;480;Cartagena;Armenia;false;extranjero;null
1772843822;Camila Lopez;73;nataliaarango527@gmail.com;3060050193;true;true;false;inpec;true;false;true;false;false;527;Armenia;Santa Marta;false;colfondos;null
1623484056;Ludwin Ortiz;40;davidramirez579@gmail.com;3086578147;true;false;true;inpec;false;false;true;false;true;131;Bogotá;Bucaramanga;true;oldmutual;null
1692795310;David Ramirez;45;davidaristizabal236@gmail.com;3187937253;true;true;true;armada;true;false;false;true;false;118;Manizales;Bogotá;true;proteccion;null
1355189469;Mercedez Aristizabal;84;antoniaortiz312@gmail.com;3137283345;true;true;false;armada;true;false;false;true;false;1050;Barranquilla;Santa Marta;true;colfondos;null
1392731961;Juan Figueroa;54;estebanortiz644@gmail.com;3021401751;false;true;true;mininterior;true;false;true;false;false;219;Pereira;Manizales;true;colfondos;null
1312031868;Juan Gutierrez;78;estebanfigueroa822@gmail.com;3042854261;false;true;true;armada;false;false;false;false;false;64;Medellín;Pereira;true;colfondos;null
1806353310;Ana Ortiz;54;estebanaristizabal20@gmail.com;3096782317;true;false;true;inpec;true;false;false;true;false;466;Cali;Pereira;false;extranjero;null
1236407203;David Ramirez;40;camilaaristizabal82@gmail.com;3051177320;false;false;true;mininterior;false;true;false;false;true;106;Cúcuta;Medellín;false;proteccion;null
1711485495;Juan Gonzalez;43;anagonzalez358@gmail.com;3080110795;false;true;false;mininterior;false;false;true;false;false;1057;Bogotá;Manizales;true;oldmutual;null
1030755955;Esteban Arango;30;luisramirez25@gmail.com;3195120932;true;false;true;armada;false;true;true;true;false;473;Pereira;Pereira;true;colfondos;null
1765469771;Mercedez Gutierrez;19;juanfigueroa719@gmail.com;3000811016;false;true;true;policia;true;false;false;false;false;9;Medellín;Cali;false;extranjero;null
