cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1398334732;Juan Hernandez;29;sebastianramirez644@gmail.com;3146079286;true;false;true;policia;false;false;true;true;true;17;Bucaramanga;Santa Marta;true;colfondos;null
1763125904;Ana Aristizabal;69;estebanortiz13@gmail.com;3011882653;true;false;true;inpec;true;true;true;true;true;608;Pereira;Pereira;false;extranjero;null
1157075190;Ludwin Ortiz;74;camilagonzalez941@gmail.com;3120607938;true;true;true;minsalud;false;true;false;false;false;482;Medellín;Medellín;true;colfondos;null
1804714139;Juan Figueroa;65;luisramirez693@gmail.com;3197771749;true;true;true;armada;true;false;true;true;false;840;Bogotá;Armenia;true;extranjero;null
1580982623;Mercedez Aristizabal;56;juanlopez593@gmail.com;3023199954;true;true;false;inpec;true;true;false;false;false;609;Cali;Barranquilla;false;proteccion;null
1680893048;Mercedez Hernandez;82;nataliaortiz305@gmail.com;3001924704;true;true;false;mininterior;true;false;false;true;false;768;Pereira;Medellín;true;proteccion;null
1678361219;Antonia Hernandez;25;nataliagonzalez882@gmail.com;3096379171;true;false;false;mininterior;false;true;true;true;true;194;Manizales;Cali;true;colfondos;null
1068306045;Ana Gonzalez;72;anaarango151@gmail.com;3092313038;false;false;false;mininterior;true;true;false;false;false;648;Barranquilla;Cali;true;proteccion;null
1004667723;Ludwin Ramirez;70;mercedezmartinez167@gmail.com;3166628463;true;false;true;policia;true;false;false;false;true;496;Medellín;Cartagena;false;colfondos;null
1182455114;Esteban Lopez;84;camilagonzalez233@gmail.com;3079777311;true;false;false;mininterior;true;false;true;false;false;1105;Bogotá;Armenia;true;porvenir;null
1000942324;David Arango;70;anafigueroa399@gmail.com;3100013095;false;false;false;armada;true;true;false;true;true;620;Barranquilla;Bogotá;true;extranjero;null
1394285154;Camila Hernandez;43;mercedezramirez309@gmail.com;3018948884;true;false;true;minsalud;false;true;true;false;false;1035;Santa Marta;Santa Marta;true;colfondos;null
1803720588;Juan Lopez;82;mercedezramirez97@gmail.com;3162883976;true;false;false;inpec;true;true;true;false;true;124;Bogotá;Bogotá;true;oldmutual;null
1027841929;David Hernandez;43;ludwinaristizabal603@gmail.com;3129787677;true;true;false;minsalud;false;true;true;true;false;382;Medellín;Barranquilla;true;oldmutual;null
1655643503;Luis Gutierrez;44;anagutierrez775@gmail.com;3134449860;true;false;true;mininterior;true;false;false;true;false;357;Bogotá;Cali;true;porvenir;null
1540651977;Juan Arango;63;danielafigueroa935@gmail.com;3137672046;true;false;false;armada;true;true;true;false;true;1208;Bogotá;Cartagena;false;extranjero;null
1220296639;Ana Lopez;30;luismartinez168@gmail.com;3050710701;false;false;true;armada;true;true;true;false;false;861;Bogotá;Manizales;true;extranjero;null
1621496511;Antonia Gutierrez;18;camilagutierrez913@gmail.com;3083882548;true;true;true;inpec;false;false;true;false;true;101;Cartagena;Cartagena;false;oldmutual;null
1486257459;Mercedez Ramirez;83;anaarango288@gmail.com;3044495539;true;true;true;mininterior;true;true;true;false;false;607;Cúcuta;Manizales;true;proteccion;null
1251436918;Camila Ramirez;60;danielaortiz504@gmail.com;3179649640;true;true;false;minsalud;true;true;false;true;true;922;Santa Marta;Santa Marta;true;extranjero;null
1749583342;Juan Arango;87;ludwinlopez36@gmail.com;3032708399;false;false;false;minsalud;false;true;false;false;false;1051;Armenia;Barranquilla;true;porvenir;null
