cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1548039249;Camila Lopez;73;juangutierrez732@gmail.com;3167064686;false;false;true;inpec;false;true;true;true;false;1114;Cali;Cali;true;porvenir;null
1561531421;Esteban Ortiz;59;ludwinarango996@gmail.com;3019675766;true;true;true;armada;true;false;true;false;true;901;Cali;Medellín;false;porvenir;null
1520853301;Natalia Lopez;77;juanmartinez557@gmail.com;3140583480;false;true;false;armada;false;false;false;true;true;528;Bogotá;Cartagena;false;proteccion;null
1649883248;Sebastian Lopez;54;danielaarango300@gmail.com;3102721103;true;true;false;inpec;false;false;false;false;true;131;Cartagena;Bucaramanga;false;oldmutual;null
1664159394;Antonia Lopez;55;juangutierrez371@gmail.com;3001960963;false;false;false;armada;true;false;true;false;true;760;Santa Marta;Armenia;true;colfondos;null
1188550637;Esteban Gonzalez;50;davidhernandez119@gmail.com;3039678239;true;false;false;inpec;true;true;true;true;true;967;Medellín;Medellín;true;proteccion;null
1520204404;Antonia Lopez;74;mercedezgonzalez197@gmail.com;3142307291;false;false;false;inpec;false;false;true;true;false;785;Medellín;Manizales;false;extranjero;null
1186189395;Mercedez Martinez;34;danielaortiz565@gmail.com;3057128407;true;true;true;policia;false;true;true;true;false;1157;Cali;Cúcuta;false;porvenir;null
1197017548;Mercedez Gonzalez;49;ludwinramirez43@gmail.com;3189854521;false;false;false;minsalud;false;true;true;false;false;792;Santa Marta;Cúcuta;false;proteccion;null
1154883949;Mercedez Figueroa;32;ludwingonzalez466@gmail.com;3006959834;true;false;true;policia;true;false;true;false;false;653;Manizales;Cúcuta;false;proteccion;null
1159300192;Esteban Aristizabal;37;mercedezgonzalez642@gmail.com;3030851619;true;false;false;minsalud;true;true;true;true;true;936;Cúcuta;Bogotá;true;extranjero;null
1697532878;Ana Ramirez;56;estebanlopez385@gmail.com;3108330889;true;true;true;armada;false;false;true;false;false;70;Cúcuta;Manizales;false;oldmutual;null
1089077654;David Hernandez;25;antoniafigueroa84@gmail.com;3155569660;false;false;true;mininterior;false;true;true;false;false;503;Bucaramanga;Cartagena;true;porvenir;null
1293732377;Luis Gutierrez;64;juanarango634@gmail.com;3179836262;false;false;false;policia;false;true;true;true;false;156;Cali;Cúcuta;true;oldmutual;null
1296220082;David Figueroa;82;sebastiangonzalez364@gmail.com;3084749050;true;true;false;inpec;true;false;false;true;false;1252;Cali;Medellín;true;extranjero;null
1489933164;Natalia Aristizabal;41;analopez314@gmail.com;3129093053;false;false;true;policia;false;true;true;false;true;763;Pereira;Bogotá;false;oldmutual;null
1213890219;Esteban Gutierrez;36;estebangutierrez881@gmail.com;3133799751;true;true;true;armada;true;false;true;false;true;508;Bogotá;Bucaramanga;true;extranjero;null
1080958170;Luis Aristizabal;37;sebastianaristizabal148@gmail.com;3157634281;true;false;true;armada;true;false;true;true;true;1289;Santa Marta;Barranquilla;true;porvenir;null
1290605984;Esteban Lopez;48;ludwinarango19@gmail.com;3109007198;false;false;true;armada;false;false;true;true;true;837;Bogotá;Medellín;true;colfondos;null
1145646703;Mercedez Ramirez;24;ludwinarango399@gmail.com;3144596957;true;true;true;mininterior;false;true;true;false;true;529;Pereira;Barranquilla;false;proteccion;null
1371245575;David Martinez;36;davidarango796@gmail.com;3171626663;true;false;true;policia;false;true;true;true;true;1109;Manizales;Cúcuta;false;porvenir;null
1724755569;Ludwin Martinez;37;ludwinhernandez800@gmail.com;3055771508;false;true;true;policia;true;true;false;false;false;673;Santa Marta;Medellín;false;extranjero;null
1053143995;David Aristizabal;78;juangonzalez459@gmail.com;3016343742;true;false;false;armada;false;true;false;true;true;188;Pereira;Cúcuta;true;oldmutual;null
1320019938;Daniela Ramirez;25;luisortiz316@gmail.com;3114433919;false;true;true;policia;false;true;true;false;true;435;Cúcuta;Armenia;false;proteccion;null
1336737621;Natalia Arango;43;sebastianramirez508@gmail.com;3029453386;true;true;true;armada;false;true;true;true;false;346;Santa Marta;Cúcuta;true;extranjero;null
1861552996;Esteban Hernandez;40;sebastiangonzalez210@gmail.com;3002735354;false;true;true;armada;false;false;false;true;true;226;Cúcuta;Medellín;false;extranjero;null
1015319792;Ana Figueroa;36;davidarango985@gmail.com;3130996545;true;true;false;inpec;false;false;false;false;true;881;Santa Marta;Manizales;false;colfondos;null
1233766579;Antonia Figueroa;29;davidfigueroa562@gmail.com;3012250543;false;false;true;mininterior;true;false;false;false;false;504;Cartagena;Bogotá;false;oldmutual;null
1277817254;Ludwin Arango;80;nataliafigueroa765@gmail.com;3172950468;false;false;true;armada;true;true;false;true;true;578;Bogotá;Medellín;true;porvenir;null
1660866418;Esteban Figueroa;48;davidmartinez2@gmail.com;3031957796;false;false;true;inpec;true;false;true;false;false;1120;Bucaramanga;Medellín;true;oldmutual;null
1180723674;Antonia Martinez;87;nataliagutierrez354@gmail.com;3031214594;false;true;true;mininterior;true;false;true;false;true;579;Medellín;Armenia;true;extranjero;null
1780691056;Ana Aristizabal;53;nataliaortiz140@gmail.com;3080405428;true;false;false;mininterior;true;true;true;false;true;915;Bogotá;Manizales;true;extranjero;null
1576929156;Antonia Gutierrez;22;luisgutierrez136@gmail.com;3159036097;false;false;false;policia;false;true;true;false;true;525;Manizales;Cartagena;false;extranjero;null
1807923424;Esteban Ramirez;22;estebanarango345@gmail.com;3126048575;true;false;true;minsalud;false;false;false;false;true;1145;Manizales;Pereira;false;proteccion;null
1428618478;Ludwin Gutierrez;24;natalialopez790@gmail.com;3137234345;false;false;false;inpec;true;false;false;true;false;65;Cúcuta;Armenia;false;porvenir;null
1602793065;Juan Gutierrez;67;ludwingutierrez200@gmail.com;3192119877;false;false;true;inpec;true;false;false;true;true;72;Cúcuta;Medellín;true;porvenir;null
1843400481;Juan Gonzalez;26;antoniaramirez815@gmail.com;3119565029;false;false;true;minsalud;false;false;true;false;false;233;Manizales;Cali;true;oldmutual;null
