cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1375371179;Natalia Lopez;73;mercedezmartinez374@gmail.com;3101128979;true;false;true;armada;true;false;false;false;false;584;Medellín;Cúcuta;true;porvenir;null
1889863586;Natalia Lopez;62;luismartinez188@gmail.com;3166178432;false;false;true;policia;true;true;true;false;false;412;Cartagena;Cartagena;true;porvenir;null
1676861521;Mercedez Gutierrez;32;davidmartinez189@gmail.com;3019402515;false;false;true;armada;true;true;true;false;true;627;Medellín;Barranquilla;false;oldmutual;null
1380602147;Camila Aristizabal;85;camilaramirez262@gmail.com;3153901439;true;true;true;mininterior;true;false;false;false;false;1263;Pereira;Santa Marta;false;proteccion;null
1620261667;Natalia Gonzalez;46;antoniaarango405@gmail.com;3089726727;false;false;false;policia;true;true;false;false;true;1175;Cali;Barranquilla;true;colfondos;null
1266528933;Daniela Gonzalez;23;juanaristizabal197@gmail.com;3101063994;false;true;false;inpec;false;false;true;true;true;482;Bogotá;Manizales;false;oldmutual;null
1379388348;Esteban Ortiz;86;camilahernandez505@gmail.com;3126545623;true;false;false;mininterior;true;false;false;false;true;132;Cali;Bucaramanga;true;colfondos;null
1511375154;Ludwin Hernandez;46;davidarango670@gmail.com;3137942848;true;false;true;policia;false;true;false;true;true;342;Bogotá;Manizales;true;oldmutual;null
1666579733;David Lopez;42;luisgutierrez155@gmail.com;3157274162;false;false;false;minsalud;true;true;false;true;false;164;Cartagena;Armenia;true;porvenir;null
1707055317;Camila Hernandez;57;estebanmartinez407@gmail.com;3199211635;true;false;false;inpec;true;true;true;false;true;80;Barranquilla;Cúcuta;false;extranjero;null
1537381697;Camila Aristizabal;64;mercedezgutierrez896@gmail.com;3092440847;false;false;false;mininterior;false;true;false;false;false;28;Santa Marta;Bucaramanga;false;colfondos;null
1186391074;Ana Ramirez;44;estebanmartinez244@gmail.com;3188409337;false;true;true;minsalud;false;true;true;false;true;907;Cali;Bucaramanga;false;extranjero;null
1021897688;Mercedez Gonzalez;53;estebangutierrez19@gmail.com;3083300339;true;false;true;minsalud;true;true;true;true;true;500;Manizales;Cali;true;proteccion;null
1740884469;Mercedez Gutierrez;65;danielagonzalez665@gmail.com;3045038530;true;false;true;mininterior;true;true;false;true;false;246;Cartagena;Manizales;true;colfondos;null
1326132709;Luis Ortiz;38;juanlopez293@gmail.com;3146549840;false;false;false;policia;false;false;true;false;true;63;Santa Marta;Santa Marta;true;colfondos;null
1831487013;Ana Figueroa;41;danielamartinez450@gmail.com;3192294942;false;true;false;policia;true;true;true;true;false;301;Armenia;Cali;true;oldmutual;null
1474914734;Daniela Figueroa;31;luisramirez823@gmail.com;3077319700;true;false;false;minsalud;false;false;true;true;true;179;Manizales;Pereira;false;oldmutual;null
1131262528;Daniela Aristizabal;84;antonialopez188@gmail.com;3179552856;true;false;true;mininterior;true;false;false;true;true;1098;Manizales;Cali;false;porvenir;null
1143058296;Sebastian Martinez;64;mercedezgutierrez263@gmail.com;3019322247;true;false;true;armada;false;false;false;false;true;1242;Bogotá;Bogotá;false;porvenir;null
1601723299;Mercedez Martinez;44;sebastianortiz77@gmail.com;3012461857;true;false;true;mininterior;false;true;false;true;false;194;Cúcuta;Cali;true;proteccion;null
