cedula;nombre;edad;correo;telefono;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanasCot;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
1434442799;Esteban Ramirez;28;anahernandez242@gmail.com;3055192625;true;false;false;minsalud;true;false;false;false;false;796;Manizales;Pereira;true;colfondos;null
1226381454;Luis Gonzalez;63;ludwinlopez823@gmail.com;3160119194;true;false;false;inpec;true;false;true;false;false;610;Santa Marta;Bucaramanga;true;colfondos;null
1268691866;David Martinez;68;juanortiz538@gmail.com;3108319467;true;false;true;armada;true;true;false;false;true;224;Santa Marta;Medellín;false;porvenir;null
1325196842;Esteban Gonzalez;56;nataliahernandez290@gmail.com;3103092209;true;true;false;minsalud;false;true;false;true;true;222;Armenia;Cali;false;extranjero;null
1423425583;Natalia Aristizabal;55;danielaramirez236@gmail.com;3160193869;false;false;false;inpec;true;false;false;true;false;71;Pereira;Armenia;false;extranjero;null
1708037009;Antonia Ramirez;24;estebangutierrez853@gmail.com;3184185029;false;false;false;mininterior;false;false;true;true;true;1061;Bogotá;Pereira;true;extranjero;null
1631262272;Camila Figueroa;68;anaaristizabal194@gmail.com;3180651076;false;false;false;armada;true;true;false;true;true;512;Pereira;Barranquilla;true;porvenir;null
1571359573;Mercedez Gutierrez;21;luishernandez965@gmail.com;3063478121;false;true;true;mininterior;true;true;false;false;false;1225;Cartagena;Cúcuta;true;colfondos;null
1416983702;Antonia Martinez;29;nataliagutierrez556@gmail.com;3199729375;true;false;true;armada;false;false;true;false;true;1173;Cali;Bogotá;false;porvenir;null
1136654478;Sebastian Arango;48;camilalopez836@gmail.com;3195463851;false;false;true;armada;false;false;true;false;true;613;Cali;Bogotá;false;extranjero;null
1173970360;Antonia Aristizabal;88;juanhernandez997@gmail.com;3029478347;true;false;true;policia;false;false;true;true;true;243;Bogotá;Cali;false;porvenir;null
1663807542;Daniela Ramirez;79;ludwinmartinez286@gmail.com;3148798380;true;false;false;mininterior;true;false;true;false;true;747;Cali;Armenia;true;colfondos;null
1322011355;Ana Ortiz;74;camilagonzalez2@gmail.com;3154543363;true;true;true;minsalud;false;false;false;false;false;1184;Cali;Cali;false;extranjero;null
1722349355;Antonia Gutierrez;36;natalialopez26@gmail.com;3148418519;false;true;false;minsalud;false;false;true;true;false;591;Bogotá;Medellín;false;porvenir;null
1755936627;Esteban Arango;55;camilafigueroa673@gmail.com;3040148877;true;false;false;minsalud;true;true;true;false;true;1151;Bucaramanga;Barranquilla;true;porvenir;null
1202262729;Antonia Aristizabal;26;sebastianaristizabal578@gmail.com;3108126194;true;false;false;inpec;false;true;true;true;false;869;Pereira;Armenia;false;oldmutual;null
1474993757;Antonia Arango;69;estebanortiz980@gmail.com;3152907110;true;true;true;policia;true;true;true;true;true;880;Cali;Cartagena;true;extranjero;null
1275223338;Juan Arango;68;ludwinfigueroa216@gmail.com;3026054745;true;true;true;armada;true;false;false;false;false;698;Barranquilla;Manizales;false;colfondos;null
1605886437;Ana Martinez;28;juangutierrez78@gmail.com;3022842426;false;true;false;policia;false;false;true;false;false;1149;Santa Marta;Cali;false;proteccion;null
1375062844;Antonia Gonzalez;49;ludwingutierrez187@gmail.com;3063127327;false;false;false;minsalud;true;false;false;false;true;570;Medellín;Barranquilla;true;extranjero;null
1373650156;David Gutierrez;44;mercedezlopez295@gmail.com;3020130369;false;true;true;inpec;false;false;false;true;true;444;Santa Marta;Manizales;false;colfondos;null
1557326426;Ana Gonzalez;36;nataliaortiz389@gmail.com;3129782280;true;false;true;armada;true;true;true;false;true;603;Bucaramanga;Pereira;true;porvenir;null
1705371026;Daniela Gonzalez;90;mercedezmartinez256@gmail.com;3157087099;true;false;true;inpec;true;true;false;true;false;1258;Barranquilla;Cali;true;extranjero;null
1581734181;Ana Ortiz;55;camilahernandez202@gmail.com;3047075154;false;true;false;inpec;false;false;false;false;false;1065;Pereira;Barranquilla;false;oldmutual;null
1357974767;Ludwin Hernandez;66;davidlopez538@gmail.com;3165536738;true;false;false;minsalud;false;true;false;false;true;1227;Bogotá;Santa Marta;false;colfondos;null
1545680702;Daniela Lopez;66;juangutierrez977@gmail.com;3197633522;false;false;true;inpec;true;true;true;false;true;355;Barranquilla;Barranquilla;false;proteccion;null
1343266115;Camila Hernandez;19;estebanfigueroa333@gmail.com;3066506157;true;false;true;policia;true;false;true;true;false;1066;Cali;Bucaramanga;true;colfondos;null
1888115301;Esteban Hernandez;74;sebastianfigueroa960@gmail.com;3044744482;false;true;true;policia;false;true;true;true;false;1263;Manizales;Manizales;true;proteccion;null
1405776489;Camila Martinez;76;sebastianramirez825@gmail.com;3109458156;false;false;false;inpec;false;true;false;false;true;40;Manizales;Santa Marta;false;oldmutual;null
1166507827;Antonia Ortiz;52;ludwinhernandez74@gmail.com;3194785078;true;false;true;inpec;false;false;true;false;false;223;Cartagena;Santa Marta;true;extranjero;null
1071061782;Sebastian Ramirez;37;anaortiz498@gmail.com;3043500768;false;false;false;mininterior;true;false;false;true;false;981;Pereira;Cartagena;false;extranjero;null
1812031652;Juan Martinez;39;anamartinez505@gmail.com;3044595829;false;false;true;mininterior;false;false;true;true;false;968;Bucaramanga;Barranquilla;true;porvenir;null
1772898134;Natalia Gutierrez;55;juanramirez273@gmail.com;3187245691;true;true;true;inpec;false;true;false;true;true;1065;Cali;Cartagena;true;oldmutual;null
1801934869;Daniela Gutierrez;28;davidlopez585@gmail.com;3097262822;true;false;false;inpec;false;false;false;true;true;1237;Armenia;Medellín;false;proteccion;null
1799426852;Camila Lopez;72;davidarango218@gmail.com;3119980808;false;false;true;minsalud;false;true;false;true;false;693;Cartagena;Pereira;false;oldmutual;null
1438064211;David Lopez;90;nataliaramirez581@gmail.com;3036927385;false;false;false;policia;false;true;false;true;true;1200;Barranquilla;Bucaramanga;false;porvenir;null
1280234998;Ludwin Gutierrez;83;danielagutierrez392@gmail.com;3045587411;false;true;false;inpec;false;false;false;true;true;653;Medellín;Cúcuta;false;extranjero;null
1722132269;Juan Arango;90;davidgutierrez981@gmail.com;3004472408;true;true;true;policia;false;true;true;false;true;821;Santa Marta;Medellín;false;extranjero;null
1864957217;Ludwin Arango;25;anafigueroa457@gmail.com;3075870726;false;false;false;minsalud;false;true;false;false;false;797;Barranquilla;Barranquilla;false;proteccion;null
1696997758;Esteban Martinez;46;ludwinarango300@gmail.com;3140338650;false;true;true;policia;true;true;true;false;true;54;Bucaramanga;Barranquilla;true;extranjero;null
1489850275;Luis Hernandez;22;camilaramirez581@gmail.com;3161719282;true;false;true;inpec;true;false;true;false;false;710;Bogotá;Cúcuta;false;extranjero;null
1801721841;Daniela Arango;74;camilaaristizabal771@gmail.com;3176937849;true;true;false;policia;true;false;false;false;false;618;Pereira;Pereira;true;oldmutual;null
1653152695;Antonia Ramirez;62;nataliafigueroa972@gmail.com;3153252147;false;true;false;minsalud;false;true;false;false;true;1199;Barranquilla;Bogotá;false;extranjero;null
1704284281;Natalia Martinez;71;nataliamartinez188@gmail.com;3190686229;true;true;true;minsalud;true;false;true;false;true;769;Santa Marta;Armenia;true;porvenir;null
1868482329;Natalia Ortiz;38;juanarango940@gmail.com;3194544126;false;false;false;minsalud;false;true;true;false;false;689;Barranquilla;Barranquilla;false;extranjero;null
1265511602;Ludwin Martinez;65;nataliagonzalez222@gmail.com;3079332154;false;true;false;armada;true;false;false;true;false;556;Cúcuta;Pereira;false;oldmutual;null
1329508081;Antonia Martinez;83;nataliagonzalez672@gmail.com;3109686040;true;true;false;minsalud;false;true;true;false;false;1250;Bucaramanga;Barranquilla;false;proteccion;null
1583415796;Daniela Ortiz;53;estebanlopez983@gmail.com;3053152393;true;true;false;inpec;false;true;false;false;false;443;Santa Marta;Pereira;true;extranjero;null
1589377471;Mercedez Aristizabal;34;juanhernandez762@gmail.com;3001328459;true;false;false;mininterior;false;false;false;true;true;891;Armenia;Bucaramanga;true;porvenir;null
1207216270;Daniela Gutierrez;27;davidramirez967@gmail.com;3003683518;true;true;true;inpec;true;false;false;true;false;986;Bucaramanga;Pereira;true;porvenir;null
1378743218;David Gutierrez;30;camilagonzalez428@gmail.com;3014978228;false;false;true;inpec;true;false;false;false;true;327;Manizales;Pereira;true;colfondos;null
1566763945;Daniela Lopez;90;ludwinramirez765@gmail.com;3098458932;true;false;false;minsalud;true;true;false;false;true;166;Medellín;Manizales;true;extranjero;null
1589194603;David Gonzalez;90;juanlopez545@gmail.com;3118226370;true;false;false;mininterior;false;false;true;true;true;872;Bogotá;Cali;false;proteccion;null
1618839100;Mercedez Ortiz;26;danielagonzalez173@gmail.com;3161144762;false;false;true;policia;false;true;false;false;false;1273;Armenia;Cartagena;false;extranjero;null
1422328815;Esteban Ortiz;47;nataliaarango461@gmail.com;3071752375;true;false;false;mininterior;true;true;false;false;false;867;Bucaramanga;Pereira;true;porvenir;null
1030708622;Mercedez Figueroa;26;danielaramirez484@gmail.com;3189618319;true;true;false;policia;false;true;true;false;false;776;Cúcuta;Cali;true;extranjero;null
1722474944;Mercedez Ramirez;39;danielagutierrez140@gmail.com;3075289811;false;false;true;policia;true;true;true;true;true;1271;Armenia;Barranquilla;false;colfondos;null
1613531873;Sebastian Lopez;34;sebastianaristizabal304@gmail.com;3144672872;true;true;false;policia;true;false;false;false;false;120;Santa Marta;Manizales;false;extranjero;null
1676890962;Mercedez Figueroa;80;mercedezramirez667@gmail.com;3115726507;false;true;false;minsalud;false;true;true;false;false;458;Armenia;Manizales;false;oldmutual;null
1590360815;Antonia Hernandez;81;mercedezmartinez183@gmail.com;3171268838;false;false;true;policia;false;false;false;false;false;843;Cali;Cali;true;oldmutual;null
1016449713;Natalia Ramirez;31;nataliagonzalez206@gmail.com;3002149073;false;true;true;armada;true;true;true;true;false;939;Cartagena;Cali;false;porvenir;null
1261773944;Esteban Lopez;90;camilagonzalez209@gmail.com;3104624451;true;false;false;armada;true;false;true;true;false;270;Manizales;Santa Marta;false;proteccion;null
1798234609;Luis Arango;72;analopez610@gmail.com;3174361360;false;true;true;mininterior;true;false;false;true;false;792;Manizales;Barranquilla;false;porvenir;null
1075035324;Esteban Lopez;53;luisgonzalez641@gmail.com;3184518024;true;false;true;inpec;false;true;false;false;true;349;Cúcuta;Cúcuta;true;porvenir;null
1347492357;Ludwin Gonzalez;79;mercedezaristizabal568@gmail.com;3061422815;true;true;false;mininterior;true;true;false;false;false;889;Santa Marta;Manizales;true;oldmutual;null
1852217851;Luis Aristizabal;74;camilagutierrez781@gmail.com;3027647534;false;true;true;armada;true;false;true;false;true;118;Manizales;Barranquilla;true;proteccion;null
1028680846;Mercedez Gonzalez;87;davidortiz281@gmail.com;3082882961;false;true;false;minsalud;true;true;true;true;false;935;Pereira;Manizales;true;extranjero;null
1866470432;David Ortiz;18;estebanaristizabal827@gmail.com;3095124060;false;true;false;inpec;false;true;true;false;false;838;Pereira;Bucaramanga;true;proteccion;null
1123302361;Ana Ramirez;18;juanfigueroa987@gmail.com;3073582625;true;true;false;minsalud;false;true;false;true;true;1088;Bogotá;Medellín;false;porvenir;null
1401509509;Camila Aristizabal;84;anahernandez974@gmail.com;3013562053;false;true;true;minsalud;true;false;true;true;false;57;Cali;Manizales;false;oldmutual;null
1294844143;Esteban Ramirez;24;danielaarango358@gmail.com;3105277600;false;false;false;policia;true;false;true;false;true;54;Bogotá;Cali;true;colfondos;null
1515601368;Sebastian Gutierrez;67;danielagonzalez72@gmail.com;3040715045;false;true;false;armada;false;true;true;true;true;156;Cali;Cúcuta;true;porvenir;null
1418091213;Ludwin Martinez;65;nataliaaristizabal201@gmail.com;3059396421;true;true;false;armada;false;true;false;false;true;793;Pereira;Cúcuta;true;proteccion;null
1214585893;Natalia Figueroa;33;luisgonzalez203@gmail.com;3038935135;true;true;false;policia;false;false;true;true;false;195;Medellín;Manizales;false;colfondos;null
